id,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std
1_10797,-291.731201171875,76.41473388671875,76.99853515625,43.973724365234375,-42.314945220947266,43.00843048095703,15.892475128173828,26.195131301879883,-26.917648315429688,19.374006271362305,-2.447300434112549,14.543105125427246,-12.167195320129395,10.48183822631836,-16.61436653137207,12.945053100585938,-16.93501091003418,10.149259567260742,-4.436280250549316,11.937064170837402,-12.650850296020508,11.228151321411133,-7.424839973449707,9.22762680053711,-19.610916137695312,9.337642669677734,2682.404702968607,1268.653682173671
1_10810,-297.96881103515625,59.336036682128906,109.08226013183594,54.01493835449219,-37.23625946044922,31.834819793701172,28.90111541748047,19.324359893798828,-19.088626861572266,20.2878360748291,7.191403865814209,16.292652130126953,-6.487231254577637,14.543136596679688,-3.548570394515991,11.28067684173584,-12.782938003540039,13.91357135772705,-0.23844881355762482,10.882087707519531,-8.341198921203613,10.234559059143066,-2.25571870803833,9.760607719421387,-10.302897453308105,8.476805686950684,2164.339208995448,1048.2206986222182
1_10829,-298.8770446777344,77.62714385986328,109.28506469726562,42.9091911315918,-71.4181137084961,37.73640823364258,8.748686790466309,16.153200149536133,-30.65633201599121,23.18817710876465,-9.206771850585938,21.643478393554688,-7.572021961212158,14.848355293273926,-10.559845924377441,11.875107765197754,-22.159046173095703,12.009737968444824,1.3841712474822998,9.979279518127441,-9.477421760559082,9.73458194732666,-9.828667640686035,8.325163841247559,-14.244690895080566,8.705567359924316,2079.609398104586,807.1585922540762
1_10849,-324.5641784667969,133.11988830566406,105.53538513183594,51.61737823486328,-40.74848175048828,34.100528717041016,11.67070484161377,16.00661849975586,-24.473527908325195,18.27128028869629,2.3629462718963623,13.059946060180664,-3.7093546390533447,12.622714042663574,-6.344989776611328,12.045814514160156,-16.543397903442383,11.477468490600586,-1.408121943473816,11.18349552154541,-4.895377159118652,10.993821144104004,4.20835018157959,13.038052558898926,-13.670825004577637,9.936484336853027,2194.7252783571307,949.2735569203885
1_10853,-319.81732177734375,63.68696212768555,75.22090148925781,38.84275817871094,-38.35585021972656,35.94558334350586,4.995413303375244,20.158735275268555,-29.06828498840332,22.53700065612793,0.08732036501169205,16.078086853027344,-13.095597267150879,14.091968536376953,-6.76881217956543,12.159992218017578,-19.310270309448242,11.851715087890625,-8.30319595336914,8.278887748718262,-7.875830173492432,10.376729965209961,-12.184722900390625,11.64830493927002,-18.092729568481445,10.51494026184082,2541.747429270746,914.8777012117437
1_10857,-283.6361999511719,76.6146240234375,84.96208190917969,58.41749572753906,-51.028663635253906,30.569534301757812,13.185696601867676,17.1394100189209,-16.194929122924805,22.146411895751953,4.385916709899902,13.563942909240723,-13.351025581359863,11.50822925567627,-10.621362686157227,11.159645080566406,-26.091886520385742,13.818666458129883,-6.361176013946533,12.938612937927246,-11.390070915222168,10.227967262268066,-10.820821762084961,9.884517669677734,-17.922100067138672,9.625880241394043,2548.5145636093757,1284.1038536837261
1_10859,-284.7676086425781,63.909549713134766,93.8067398071289,56.6658821105957,-30.268510818481445,25.395828247070312,20.34654426574707,18.53379249572754,-21.75279426574707,12.97403621673584,-0.20699673891067505,17.275354385375977,-13.384532928466797,12.227877616882324,-9.057280540466309,10.392131805419922,-18.58775520324707,15.517122268676758,-4.22104549407959,10.936081886291504,-10.671836853027344,12.140527725219727,-8.92101001739502,7.548521995544434,-14.234503746032715,6.568581581115723,2294.66667033045,1057.2554468991298
1_10890,-237.95089721679688,61.74427032470703,108.77525329589844,35.66067886352539,-60.99484634399414,26.787696838378906,14.957904815673828,22.421844482421875,-28.458091735839844,18.855531692504883,3.169105291366577,9.806541442871094,-15.883935928344727,11.335234642028809,-12.004744529724121,10.331239700317383,-23.778606414794922,11.019231796264648,0.24739913642406464,10.23121452331543,-12.444571495056152,10.0847806930542,-10.305900573730469,7.816643238067627,-11.980724334716797,8.740426063537598,2101.5182843676916,704.7398321622426
1_10977,-288.9009094238281,75.49382019042969,116.68147277832031,57.53038787841797,-47.523616790771484,37.301090240478516,21.089345932006836,18.175525665283203,-31.665681838989258,16.043991088867188,4.274529457092285,15.70535945892334,-11.435687065124512,13.101149559020996,-14.208642959594727,10.16247272491455,-23.220218658447266,11.73898983001709,0.16312703490257263,10.994104385375977,0.11467782407999039,9.77910327911377,-3.712778091430664,6.793971061706543,-13.78575325012207,8.484981536865234,2182.412336278385,1008.5270348691944
1_11006,-334.38006591796875,119.17851257324219,65.43629455566406,37.79488754272461,17.45848274230957,25.084238052368164,39.32876968383789,26.49908447265625,-29.617429733276367,16.11621856689453,-9.310710906982422,16.218589782714844,-9.537368774414062,17.38897132873535,12.95942497253418,10.268319129943848,-12.279471397399902,13.690128326416016,-19.344446182250977,13.69707202911377,-13.0707426071167,9.762702941894531,-3.820836067199707,8.258956909179688,-6.243907928466797,7.415492057800293,2831.831362873206,1135.0091045376582
1_11021,-235.0065460205078,96.84840393066406,99.73263549804688,35.955101013183594,-61.43817901611328,33.45820999145508,4.143703937530518,23.868019104003906,-31.64796257019043,16.223413467407227,1.1671258211135864,11.823864936828613,-11.886438369750977,11.8663911819458,-9.99833869934082,11.712876319885254,-8.211841583251953,9.92436408996582,-4.71449613571167,10.348379135131836,-3.0889058113098145,10.393587112426758,-10.68614387512207,9.288740158081055,-11.963417053222656,9.467074394226074,2201.0398482656396,816.2065799199332
1_11042,-215.7706298828125,60.20170974731445,95.3541259765625,40.70846939086914,-38.74502182006836,43.5136833190918,21.43201446533203,22.516735076904297,-24.659337997436523,19.258485794067383,12.158881187438965,13.485292434692383,-3.751134157180786,10.650123596191406,-3.883019208908081,8.804801940917969,-6.825464248657227,9.200007438659668,-0.38684141635894775,11.543303489685059,-0.21972820162773132,10.452993392944336,-2.702521800994873,9.196966171264648,-3.659149169921875,11.870267868041992,2468.5262107847675,1059.8197951254342
1_11046,-211.51609802246094,77.69564819335938,104.56788635253906,34.439266204833984,-62.889400482177734,31.63127326965332,9.293468475341797,18.521991729736328,-35.60538864135742,17.8356990814209,0.6498900651931763,13.332901954650879,-5.330587387084961,9.512361526489258,-11.355122566223145,9.909100532531738,-14.926990509033203,8.981283187866211,-2.9641430377960205,7.978013038635254,-7.027712821960449,7.342795372009277,-6.310749530792236,7.600584983825684,-11.688945770263672,7.722242832183838,2111.1620541099815,627.5908755013336
1_11051,-205.2113494873047,67.30900573730469,102.20101928710938,32.9356689453125,-63.87079620361328,35.17782974243164,17.57442855834961,19.150259017944336,-35.10638427734375,23.51984405517578,5.993938446044922,11.539779663085938,-21.859806060791016,11.502893447875977,-12.560490608215332,8.155241966247559,-19.883419036865234,12.590017318725586,-6.494907855987549,8.711136817932129,-10.288912773132324,9.463274955749512,-11.530113220214844,8.533480644226074,-10.544702529907227,8.871476173400879,2105.4345679225717,616.5883659672381
1_11055,-235.22438049316406,71.51460266113281,97.85235595703125,46.219581604003906,-46.25299072265625,36.609249114990234,11.105097770690918,24.787935256958008,-33.56159591674805,22.292417526245117,-7.706445693969727,16.02522087097168,-17.467931747436523,14.647906303405762,-16.129955291748047,13.050642967224121,-14.836520195007324,12.200591087341309,-14.53689956665039,13.584959983825684,-6.985579490661621,9.405305862426758,-11.946703910827637,10.878425598144531,-17.36453628540039,9.650229454040527,2216.28388454444,981.695067435804
1_11098,-278.6716003417969,105.30671691894531,79.76837158203125,50.17461395263672,-62.642845153808594,38.75448226928711,-2.9756579399108887,20.576807022094727,-34.739898681640625,23.51263427734375,3.116621255874634,13.5816650390625,-17.77991485595703,16.220151901245117,-16.17973518371582,16.16647720336914,-19.482027053833008,10.283988952636719,-5.920339584350586,10.092151641845703,-4.749337196350098,12.086352348327637,-9.030219078063965,11.82241153717041,-12.206669807434082,11.607124328613281,2532.4653941845895,1292.169477059568
1_11120,-250.84317016601562,106.7356948852539,98.50065612792969,45.963462829589844,-59.755802154541016,35.99582290649414,3.4997706413269043,20.15346908569336,-18.507925033569336,23.622983932495117,-9.388171195983887,12.835450172424316,-12.994028091430664,12.277740478515625,-15.718823432922363,11.880277633666992,-24.093557357788086,12.672404289245605,1.0065511465072632,10.578879356384277,-9.141447067260742,11.133711814880371,-13.523114204406738,9.720437049865723,-12.366496086120605,9.689067840576172,2163.0557322064747,948.5464352556069
1_11177,-294.37847900390625,91.99076843261719,106.38690185546875,44.06161117553711,-53.46317672729492,28.040008544921875,4.820385932922363,19.977760314941406,-19.18311882019043,19.871906280517578,-3.948101758956909,16.345130920410156,-6.282954692840576,12.069683074951172,-9.217225074768066,14.489569664001465,-22.936298370361328,12.897285461425781,-1.1837146282196045,10.678884506225586,-7.77791690826416,11.632678031921387,-6.475370407104492,8.216115951538086,-10.736434936523438,11.031510353088379,2041.9912107817595,747.6778031435259
1_11201,-248.5830535888672,65.40206909179688,104.12850952148438,45.69640350341797,-37.98369216918945,39.88481521606445,14.503401756286621,20.11959457397461,-15.690357208251953,13.10737419128418,5.846360683441162,14.315320014953613,-1.1469786167144775,11.802815437316895,-5.2850661277771,11.915583610534668,-4.132397651672363,10.31590461730957,9.267884254455566,10.89523983001709,-7.658035755157471,11.258017539978027,2.0277700424194336,8.684674263000488,-6.470611095428467,8.445710182189941,2264.8401425678517,1069.9613663072412
1_11224,-262.9320983886719,122.01795959472656,104.993408203125,43.55511474609375,-50.22358703613281,32.24676513671875,16.853803634643555,25.710803985595703,-25.88719367980957,22.627450942993164,-5.276978969573975,15.45829963684082,-7.423081874847412,11.455002784729004,-9.100003242492676,10.369588851928711,-18.244462966918945,11.081140518188477,0.6585721969604492,9.047006607055664,-7.014322280883789,10.828080177307129,-3.255309820175171,10.377654075622559,-9.80976390838623,10.67180061340332,2209.246792096762,885.5577997433284
1_11232,-341.89410400390625,105.42620086669922,83.40623474121094,42.98120880126953,-52.900291442871094,35.46849822998047,-0.9545128345489502,20.1755428314209,-37.157569885253906,20.9243106842041,-8.914469718933105,16.456174850463867,-13.051375389099121,12.467449188232422,-12.052740097045898,12.878352165222168,-13.015946388244629,10.711098670959473,-7.3283915519714355,15.717259407043457,-7.354497909545898,15.489089012145996,-0.3876244127750397,16.75543212890625,-1.0335804224014282,18.464479446411133,2156.555834967696,736.29124354922
1_11236,-261.9025573730469,91.61763763427734,82.80210876464844,46.52070617675781,-50.3868408203125,31.67491340637207,13.242691040039062,22.991304397583008,-11.592117309570312,24.930002212524414,-11.857771873474121,19.029592514038086,-11.397730827331543,14.348703384399414,-11.824126243591309,13.88087272644043,-33.047508239746094,16.192317962646484,-6.070432662963867,12.548927307128906,-6.8946614265441895,12.096150398254395,-13.676309585571289,11.148655891418457,-10.482012748718262,12.282661437988281,2381.621647474149,1041.4145402286879
1_11242,-319.71649169921875,109.90206146240234,88.91619873046875,70.78043365478516,-33.85266876220703,46.076202392578125,19.47381019592285,28.315750122070312,-25.247739791870117,25.273286819458008,-8.033355712890625,21.099445343017578,-6.119483947753906,14.959548950195312,-6.0461015701293945,12.562788009643555,-10.457262992858887,13.712327003479004,-9.442343711853027,16.475187301635742,-10.313846588134766,14.833610534667969,-3.681995153427124,14.563985824584961,-1.8281742334365845,14.142149925231934,2277.661760896123,1415.615471857861
1_11243,-225.53311157226562,83.66018676757812,99.49927520751953,40.5684700012207,-51.207366943359375,27.78453826904297,16.906681060791016,28.522029876708984,-22.85201072692871,19.99089241027832,-11.351396560668945,13.365522384643555,-14.260552406311035,13.164274215698242,-8.078848838806152,11.280503273010254,-25.568117141723633,16.674354553222656,-0.4993811845779419,12.616205215454102,-12.308574676513672,8.29514217376709,-9.439024925231934,9.712742805480957,-6.957736492156982,11.30288028717041,2111.335137643276,692.1755892074167
1_11253,-247.46844482421875,84.4493408203125,87.0967025756836,43.620548248291016,-56.448665618896484,34.356319427490234,9.647661209106445,22.174142837524414,-24.86956214904785,21.630496978759766,-11.803539276123047,19.28676986694336,-13.857515335083008,13.969926834106445,-12.96216869354248,14.02744197845459,-22.66523551940918,11.192523956298828,-3.463763952255249,12.339468002319336,-10.721819877624512,12.828337669372559,-11.068299293518066,8.797033309936523,-13.833890914916992,11.051677703857422,2315.949511520109,960.6052705146684
1_11257,-252.64329528808594,54.64360809326172,93.3967514038086,49.02755355834961,-44.608001708984375,23.000587463378906,11.570954322814941,19.671791076660156,-27.710630416870117,13.270283699035645,-0.13007785379886627,15.991521835327148,-12.984074592590332,12.893333435058594,-19.871688842773438,11.880584716796875,-21.359052658081055,14.313315391540527,-3.4807732105255127,11.24263858795166,-4.115909576416016,8.42803955078125,-9.28950309753418,8.855624198913574,-10.946803092956543,8.998696327209473,2216.4329621410575,1048.9688041507916
1_11306,-315.2626037597656,138.0433349609375,58.43632125854492,63.659976959228516,-20.041776657104492,26.914216995239258,28.10799789428711,17.07752227783203,-13.554847717285156,14.956450462341309,9.345076560974121,18.568946838378906,0.34687936305999756,12.456625938415527,-3.018124580383301,12.230467796325684,-10.84885311126709,13.5790433883667,-3.1477551460266113,9.350407600402832,-1.3867210149765015,9.483102798461914,-1.7895643711090088,7.230508804321289,-9.724629402160645,7.509078502655029,3181.7465358363975,1315.0699299456828
1_11322,-261.76385498046875,76.18283081054688,99.29100036621094,43.84480285644531,-61.23099899291992,29.259714126586914,-5.94367790222168,17.896526336669922,-39.54673767089844,15.454219818115234,-8.951650619506836,13.883753776550293,-11.332793235778809,13.008626937866211,-11.33592700958252,8.750239372253418,-21.00278091430664,10.39997386932373,-2.7711801528930664,9.953596115112305,-8.12057876586914,9.931556701660156,-9.952468872070312,10.316244125366211,-11.202644348144531,8.888080596923828,2099.950533173141,878.1004741660166
1_11378,-243.8488006591797,79.2701187133789,95.04623413085938,35.577476501464844,-27.121442794799805,29.162744522094727,13.738804817199707,19.85003089904785,-7.841442108154297,15.297174453735352,0.4805535674095154,14.649426460266113,-7.644275188446045,10.428633689880371,-3.711228847503662,8.809486389160156,-17.255220413208008,10.569208145141602,-2.801201105117798,8.9376802444458,-5.6269211769104,8.094852447509766,-2.570876359939575,6.941715717315674,-9.619040489196777,5.622603893280029,2327.933876543897,777.8930014569999
1_11439,-232.9083709716797,68.7490463256836,91.92089080810547,44.281314849853516,-33.82825469970703,36.848838806152344,14.806843757629395,26.776004791259766,-20.545093536376953,20.024709701538086,3.8247103691101074,15.345040321350098,-2.934093713760376,13.743633270263672,-2.290635585784912,9.894211769104004,-14.46074390411377,12.976594924926758,-2.277588367462158,10.839693069458008,-3.305269956588745,9.340071678161621,-3.4905736446380615,8.672478675842285,-8.654081344604492,14.319485664367676,2351.203341347585,1031.0944131804738
1_1144,-126.74922943115234,71.49569702148438,116.18329620361328,40.74683380126953,-55.665855407714844,32.28038024902344,17.64620018005371,22.634695053100586,-13.998231887817383,25.140029907226562,-11.016365051269531,15.816704750061035,-8.680051803588867,10.355789184570312,-6.567824363708496,13.33912467956543,-28.459863662719727,10.577415466308594,-2.451861619949341,12.056610107421875,-14.98509693145752,10.551620483398438,-12.535981178283691,10.489649772644043,-13.727996826171875,8.888854026794434,1869.3111365495438,728.9388239556205
1_11485,-289.91070556640625,74.6095199584961,76.2621841430664,47.00372314453125,-36.30533218383789,37.5583381652832,0.6675187349319458,19.34611701965332,-37.26596450805664,18.32027816772461,-10.481062889099121,15.05070972442627,-7.813705921173096,9.835585594177246,-10.538005828857422,10.19899845123291,-25.486238479614258,12.516386032104492,-5.7369608879089355,11.54664421081543,-10.862954139709473,8.289199829101562,-11.673890113830566,10.382878303527832,-16.046781539916992,11.131330490112305,2540.8196678258523,998.5204026475795
1_11526,-264.5147705078125,74.6655044555664,90.44672393798828,54.663570404052734,-44.588104248046875,41.596309661865234,10.607367515563965,23.09855079650879,-26.464672088623047,25.0732479095459,-19.261287689208984,21.665630340576172,0.646876871585846,16.413393020629883,-5.7125067710876465,14.797855377197266,-29.372730255126953,14.630997657775879,-4.999416828155518,11.164726257324219,-13.001615524291992,11.801631927490234,-10.838134765625,9.919578552246094,-8.973854064941406,10.392253875732422,2357.959584683428,1090.2865395004035
1_11529,-305.8399963378906,159.0330352783203,82.74484252929688,41.91667938232422,-31.340160369873047,33.81558609008789,18.96792221069336,24.232852935791016,-5.61787223815918,18.946975708007812,-9.06256103515625,17.518381118774414,1.0055763721466064,13.768208503723145,-3.5188615322113037,10.815102577209473,-21.337461471557617,17.561187744140625,-6.790320873260498,10.599645614624023,-13.848088264465332,12.707184791564941,-8.17186164855957,9.259353637695312,-9.254931449890137,10.923125267028809,2459.214488041651,784.468826755716
1_11609,-314.236572265625,99.1722183227539,67.54745483398438,59.01911163330078,-20.492658615112305,40.35700225830078,20.06887435913086,19.22570037841797,-18.802467346191406,28.322681427001953,-2.071918249130249,17.047988891601562,-3.360870361328125,13.537687301635742,-10.431617736816406,13.245491981506348,-31.355541229248047,13.099879264831543,-15.19186019897461,11.161290168762207,-16.995031356811523,14.539464950561523,-6.613206386566162,12.127330780029297,-16.73645782470703,8.795576095581055,2686.3122771578464,1433.699896145191
1_11697,-235.36453247070312,106.58235931396484,57.31703186035156,56.855873107910156,-46.020606994628906,37.18467712402344,-0.04407190531492233,23.097795486450195,-29.17916488647461,19.47188377380371,-4.95482063293457,15.832423210144043,-8.53512191772461,12.584976196289062,-9.489729881286621,10.983979225158691,-18.47525978088379,11.24256420135498,-7.756402015686035,12.271346092224121,-8.610177040100098,9.180119514465332,-8.54085922241211,11.859376907348633,-7.769103527069092,16.523422241210938,2992.5423397703653,1367.6797271073701
1_11699,-275.6648864746094,103.5299301147461,112.8398666381836,50.25584411621094,-30.69301986694336,32.27898025512695,14.271873474121094,17.693939208984375,-17.605066299438477,25.35794448852539,-10.560193061828613,16.9802188873291,-6.526939392089844,12.479515075683594,-4.290226936340332,12.685345649719238,-25.15943717956543,17.197586059570312,-10.035350799560547,13.09681510925293,-10.99770736694336,12.896183013916016,-9.400912284851074,9.202858924865723,-9.660886764526367,11.687978744506836,1870.2158045793828,982.6948849422411
1_11723,-354.5203857421875,163.60723876953125,67.20932006835938,58.808441162109375,-16.428712844848633,33.738136291503906,26.705167770385742,30.06179428100586,-4.297732353210449,19.8242244720459,-1.8654979467391968,14.84091567993164,-7.471506595611572,16.897342681884766,-3.2865800857543945,16.348228454589844,-22.534404754638672,20.789339065551758,-9.057958602905273,11.98345947265625,-8.273091316223145,11.397759437561035,-10.093206405639648,9.79275894165039,-9.117157936096191,8.356376647949219,2555.1861446215444,1260.7213202181613
1_11736,-306.1573486328125,116.2743911743164,90.56685638427734,51.984710693359375,-43.733795166015625,42.54841232299805,-4.009749412536621,22.305438995361328,-17.795108795166016,16.788211822509766,-20.05438804626465,26.526649475097656,-10.786063194274902,18.584829330444336,-14.295845031738281,11.949274063110352,-12.964362144470215,11.157811164855957,-4.11288595199585,11.477274894714355,-15.000725746154785,10.40868091583252,-9.994476318359375,8.450550079345703,-17.991540908813477,9.627569198608398,2341.4317718108455,1236.6239668746882
1_11773,-245.48272705078125,69.58619689941406,87.77272033691406,52.99962615966797,-49.363426208496094,35.041046142578125,9.266688346862793,24.096622467041016,-24.538183212280273,17.900197982788086,-8.851380348205566,12.970264434814453,-16.87567901611328,11.364500045776367,-11.080647468566895,8.950133323669434,-18.954456329345703,9.6333589553833,-0.9554552435874939,9.611627578735352,-6.823238372802734,8.207274436950684,-6.429814338684082,8.356334686279297,-10.555846214294434,11.370382308959961,2366.1120073478955,1023.9454038775258
1_1180,-161.8981170654297,87.56962585449219,94.70213317871094,57.84986877441406,-29.715171813964844,36.64420700073242,27.458784103393555,28.90787124633789,-9.162697792053223,25.160755157470703,-2.2262628078460693,22.736366271972656,-6.200847625732422,13.721482276916504,-1.3353108167648315,11.565695762634277,-21.241573333740234,12.8984956741333,-4.837278842926025,9.6903076171875,-13.079753875732422,12.32616138458252,-11.90503215789795,12.180541038513184,-12.997289657592773,8.738574028015137,2288.1974334767697,1252.096952863788
1_1185,-141.85781860351562,99.02828979492188,120.2932357788086,46.61555099487305,-56.487178802490234,32.15806198120117,5.857972145080566,14.243395805358887,-33.93416213989258,20.020177841186523,-4.62858247756958,11.369256019592285,-8.479779243469238,10.737744331359863,-14.820684432983398,12.350342750549316,-14.870280265808105,11.320589065551758,3.487701654434204,6.224673748016357,-7.869163990020752,8.33297061920166,-6.094994068145752,7.048482418060303,-12.993114471435547,6.439447402954102,1961.6469377446808,1013.5901012764896
1_11885,-238.4055633544922,62.902854919433594,84.80538177490234,40.28932189941406,-50.29918670654297,30.911991119384766,15.026731491088867,18.83209800720215,-22.7789306640625,15.942633628845215,-2.1869990825653076,14.336971282958984,-15.274300575256348,10.70557689666748,-16.548864364624023,11.643771171569824,-18.94873809814453,13.708911895751953,-11.345991134643555,13.78771686553955,-1.7949267625808716,10.786026954650879,-9.981694221496582,8.348715782165527,-14.213584899902344,7.835675239562988,2150.4644866250896,857.4407282060587
1_11889,-275.30023193359375,78.05909729003906,60.59849166870117,52.84168243408203,-54.20485305786133,45.731510162353516,15.146614074707031,26.761272430419922,-27.0308895111084,20.422285079956055,-5.702415943145752,20.26578712463379,-4.3697028160095215,15.178439140319824,-10.111113548278809,12.200541496276855,-14.93310260772705,10.08330249786377,-12.81721019744873,11.215670585632324,-9.483259201049805,10.43320369720459,-7.58660364151001,9.711026191711426,-14.703536033630371,8.45744514465332,2701.949761961738,1262.8688539933412
1_1189,-132.25527954101562,51.88307189941406,144.76036071777344,46.025794982910156,-16.134387969970703,31.26947593688965,16.90860939025879,16.771812438964844,-16.239179611206055,19.211227416992188,4.22709846496582,16.90220832824707,-2.2293570041656494,14.934412956237793,-1.9620273113250732,13.628216743469238,-14.589869499206543,13.963180541992188,-0.47728750109672546,10.97587776184082,-3.3158762454986572,9.35053825378418,-1.079406499862671,7.614218711853027,-3.9752118587493896,10.707601547241211,1528.8225405649976,865.3397663206639
