id,f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,jitter_local_stable,shimmer_local_stable,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,major_fit_stable,minor_fit_stable,wholetone_fit_stable,majorness_stable,tonal_clarity_stable,stable_pitch_fraction,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,f1_mean,f1_std,f2_mean,f2_std,f3_mean,f3_std,formant_dispersion,cpp_mean,cpp_std,h1h2_mean,h1h2_std,sarcasm,show
1_410,193.27033648363965,75.67680559587599,517.2580781016784,0.028051695712044147,0.14644794353020332,4.790609597270292,0.6004016064257028,0.00210583845940729,0.08545889148340485,6.781914893617021,8.253712577728498,222.60937689725463,304.6382576930958,0.12708539173817693,0.06965961257632619,0.10986313986455334,0.23441690717289304,0.27327479427406204,-0.1245537673083397,0.03216331383445281,0.44466689408608595,0.6525901107998305,0.06637233115999723,-0.20792321671374459,0.16022247550347535,0.4899598393574297,18.156665944073396,4.388297872340425,1.2269625752577937,15.443452188264997,,,,,94.27552334840838,0.09333333333333334,0.172,4.080614668101547,0.4478516190236681,37.547218282736196,4.421790632424758,699.1129156514484,292.4640382326151,1762.3234981001556,322.3936440954871,2764.5156832720827,312.01474000473473,1032.701383810317,0.17589066125756161,0.08102781553889331,-7.259321458071482,7.38692553242746,0,BBT
1_427,156.95475965518378,56.51611919336578,424.3934394924186,0.02084026362865101,0.12370711543872107,5.832293772496084,0.5100401606425703,,,5.984042553191489,7.784250689666098,108.09441235329504,121.00222923527002,0.11265724186110432,0.052726150112303555,0.43880639202238947,0.40936897038918374,0.44126130406091413,0.02943742163320573,0.021161941321057864,0.4605040683314213,0.5186350756368574,0.34641016151377546,-0.05813100730543608,0.23974642511613264,0.5220883534136547,15.743875527421272,3.7898936170212765,-2.107516238684585,-10.695271325993186,,,,,82.82760400471379,0.16615384615384615,0.21714285714285714,3.3240979264769774,0.4729948816669504,31.4969480329996,3.168185583979483,717.5310118855531,305.7372667578884,1653.9835458677228,430.8354858412482,2776.0068186323683,343.10467270374284,1029.2379033734078,0.13752027987372423,0.04397081212615468,-8.206508977212474,6.77340225486209,1,BBT
1_430,192.39177641512725,62.56050055277933,449.7271615633697,0.024772900781374268,0.14086692547260282,3.5972649674322272,0.39156626506024095,0.013742381505922099,0.1855418488020476,5.784574468085106,13.348431710954458,77.11694142642891,71.11024840727256,0.11529327602839923,0.05222651437567926,0.49582495267765414,0.2829639056528978,0.3475032129836099,0.21286104702475633,0.07978094403287728,0.3787372810193498,0.42848260704499147,0.5345224838248489,-0.04974532602564169,0.5815855815233053,0.6465863453815262,11.517730889178594,3.590425531914893,1.2355933233332685,15.384733192632844,3.143942822328177,3.143942822328177,0.5984042553191489,1.0,79.09256951052618,0.29090909090909095,0.43500000000000005,3.824968269754848,1.0531946480707628,40.230157617628166,4.0058944066597535,815.5206186001449,328.02619291118134,1724.7453745596824,341.5276672683707,2865.8009089140796,341.6918795220826,1025.1401451569673,0.1626518162777524,0.07779957985251987,-6.957169524797727,10.133660096710976,0,BBT
1_467,193.17027380633994,111.69305325589198,514.2035614557809,0.026373359077873183,0.1594600026752587,6.183663841571266,0.6086956521739131,0.022942237455051303,0.1442177533474912,6.220372879819051,7.739800904012436,73.5173045379545,124.01613001263034,0.23192212389248026,0.2918365054188384,0.47303277017202167,0.40737341197952437,0.17490109952796343,0.0656593581924973,0.03455617899521024,0.48092494523157137,0.513998872346368,0.16786039819890883,-0.03307392711479662,0.166073248779959,0.4766146993318486,23.750779902821552,4.776357747003914,0.26810303177148226,-18.53871778635827,0.5545392319734148,0.0,0.2221561742792518,-0.0,90.51714636908017,0.04947368421052632,0.08600000000000001,5.134263168955221,0.7234131222171272,40.641146442410296,7.642373227236475,710.2771984002742,393.4727733195102,1751.3222349145678,522.8473142249219,2856.52670902425,402.6258380542791,1073.1247553119879,0.13564463790150583,0.05530122131355101,-0.3032923602879225,13.777451889283814,0,BBT
1_506,162.38860445532063,76.94936809596233,470.9395462619329,0.022722331090674095,0.13736581618853705,3.3796119833990224,0.4547738693467337,,,7.230652675381067,5.271829065645898,158.37954589442575,144.3508562121521,0.1316645101469604,0.05584730208934611,0.6830113467014406,0.409846243542995,0.11757927025044312,0.2731651031584456,0.07066033941464944,0.6006740411568663,0.8885531054886882,0.19245008972987526,-0.28787906433182187,0.5578858913022597,0.5628140703517588,10.042810093791905,5.485322719254603,-0.7727668534800682,14.53680005431304,1.8515902860963038,0.0,0.4986657017504184,-0.0,100.67328577854893,0.2,0.36000000000000004,3.915225473117353,0.4211019428216527,36.731786428417976,3.911725636790391,867.9716197726029,333.4776659991142,1778.111606540102,417.1611097540063,2909.697241908519,395.95067802238907,1020.8628110679581,0.1412726103566542,0.06323125142193942,-5.420771992819936,6.921323736310794,0,BBT
1_507,189.41894131755868,57.25880851722489,488.11235820182304,0.0237713541917075,0.13080924478730357,8.682320094657,0.6399108138238573,,,5.442826269841669,10.959613188604061,97.97699398225164,106.26002029548066,0.10811944776421951,0.05816760842892739,0.35780812593906086,0.44902868811974245,0.21126592925934481,-0.09122056218068159,0.03436251244003807,0.7446640003806417,0.7225633331008225,0.05191741316511652,0.022100667279819186,0.25961420442163763,0.3986636971046771,20.546574080367503,5.998216705539799,-0.4385706835077675,6.885667411179804,0.36519535689297733,0.0,0.2221561742792518,-0.0,90.35815841488109,0.09034482758620692,0.11333333333333334,3.040101522254487,0.7288996983816474,49.830994829979694,3.140605819667466,778.6999254032202,366.11564813839624,1777.7170410003796,517.1909140881947,2885.2821640366406,459.00969893326004,1053.2911193167101,0.16836233353500626,0.06758790985171724,-3.0683867784125076,9.304002732753906,1,BBT
1_533,195.5458303828454,134.83233775996518,502.44923822850166,0.03049098313967471,0.17984538391263663,3.5898489658812025,0.3108882521489971,,,5.271642909758209,14.288827282322398,86.44631700458326,112.1178103350463,0.17274338693691754,0.09143681974792141,0.6567421334006778,0.5796262938875166,0.04314425910947461,0.07711583951316114,0.09134705220627704,0.709158273481827,0.5589773643792006,0.0873704056661038,0.15018090910262638,0.25702632753663246,0.7249283667621776,11.556784179622756,3.1344903787751517,2.728240516292825,15.86900950987777,,,,,78.66026646212404,0.43,0.7514285714285714,6.230018992275196,1.0637440011543122,51.19418716205517,3.6227911623777134,980.0622320432982,399.6129352978358,1989.5501004883945,549.9590701146882,3057.109585869093,514.3215385925921,1038.5236769128971,0.12538258781737388,0.039451283852150534,1.3427656866935302,9.804540012435929,0,BBT
1_536,233.01837021167,116.24174126068237,459.43106415781006,0.023404310242940582,0.12303903850636386,9.711390663511423,0.5056320400500626,0.02591437149638119,0.09429769975524868,5.984022253506793,11.81955635778031,44.27688232442058,95.44734966820572,0.11390040068068859,0.06889421683595161,0.2399954780914398,0.3894403480944201,0.0133368903117435,-0.14944487000298026,0.10433500716817035,0.27823646168310123,0.5351127272642621,0.10283867552865912,-0.25687626558116083,0.31559184033035936,0.5475,18.75837252850173,4.7373509506928775,3.197766928872348,8.700622997681283,8.760441865086511,8.760441865086511,0.37400139084417455,1.0,70.83035955906396,0.185,0.18307692307692308,6.655168729140076,0.6417581844921901,41.239800646669785,2.682845761438844,871.8212926545608,419.2838782592269,1935.1818521900304,531.7643258488973,3012.9783626091053,449.18260546493303,1070.5785349772723,0.15491490588410456,0.06852281293560153,5.82101736687713,10.533983232992899,1,BBT
1_537,336.17198210684927,82.43996683720341,401.46415569362125,0.02113414392453616,0.11342500550177105,10.513834910472314,0.5,,,6.48265412275544,11.07962575254174,26.691752625221138,54.073308821874704,0.07767058134428384,0.06176495259876984,0.623033576140561,0.5229820839831124,0.11686340806974292,0.10005149215744857,0.06995501781837843,0.7053498708578426,0.7214189941366926,9.813077866773595e-18,-0.016069123278850017,0.39869969022104557,0.5477386934673367,22.463522137804844,3.4906599122529287,-2.711001160817259,-5.482985913405599,2.9521210101305417,0.0,0.4986657017504184,-0.0,87.75195971286865,0.175,0.12800000000000003,4.772274918078327,0.7098488677469275,41.04234214233027,2.912497960402304,833.841614596636,387.8056648753921,1917.3810532163216,477.57119667084925,2983.6646379846998,372.19004176864695,1074.911511694032,0.1810272685833785,0.0828664296177015,9.747874136299316,12.180352091327148,1,BBT
1_672,194.40687848156267,72.55923052485252,492.6123384021761,0.0234294441915455,0.10973764249547818,9.738561835696236,0.5402010050251256,,,5.235989868379393,14.701685291988774,93.75332274081445,108.04404560988573,0.10161886266966856,0.058918254959031476,0.17104090512505518,0.27725936774497484,0.14215505375772064,-0.10621846261991966,0.13343035139394355,0.806139128873588,0.6471591490742535,0.0,0.15897997979933443,0.5815855815233053,0.45226130653266333,26.862089877252107,6.981319824505857,-1.2585498786255613,-2.0642988630028505,,,,,93.27805434397298,0.1775,0.23500000000000001,5.456006055446158,0.46006749727958923,43.45667746558316,4.22222617368565,684.9028813252372,361.5613362380104,1887.0079306526893,433.26717438093993,2872.4792726842447,385.1886886863409,1093.788195679504,0.17915403353481268,0.09284153032831767,-2.3469999018954444,10.956114269898443,0,BBT
1_971,281.07219431762724,73.75399702357699,262.61105544285385,0.01995914352056686,0.09584602843522236,5.109401945978843,0.6124497991967871,0.02742754313541142,0.11520877097853431,7.579787234042553,4.662309947960939,729.5157215157718,702.188113115405,0.10454473228850464,0.06457751757234473,0.3093966790488816,0.5846925375251706,0.01976037630438106,-0.275295858476289,0.08963606626455223,0.38508652860468745,0.3967870759390415,0.0,-0.01170054733435405,0.3140380362325801,0.42971887550200805,15.705706282634454,5.784574468085106,1.3363733798383444,-2.9926659801782467,3.004550546588085,2.2949434851462147,0.5984042553191489,-0.0,90.62785897505124,0.11400000000000002,0.168,2.1194334523431153,0.43487476920595786,40.80299883341014,2.6499638687731317,868.5041053935356,207.8720719503152,1673.0103035852537,389.4785216358496,2808.239586020892,336.52689505994937,969.8677403136782,0.19637578246403026,0.09951464878446854,-5.707092256363281,9.781576305903522,1,BBT
1_1001,182.46260415905948,51.90202195864502,267.1938536512867,0.028600872605214146,0.12207628462555237,5.643451268898045,0.47474747474747475,,,5.31910081867113,11.704786547030329,618.2538488967868,901.7271054561658,0.12169459006662846,0.07357895517717726,0.4506707267173642,0.6482585804027505,0.07899525055333641,-0.19758785368538634,0.0983146451828405,0.539040433643965,0.8308935586432087,0.0,-0.29185312499924365,0.7210570543488701,0.5436241610738255,20.228266184836972,5.31910081867113,0.7456420965536928,11.70937381261664,,,,,114.68112497524261,0.24000000000000002,0.25,2.832572515613692,0.7344701265415816,53.67516907194643,4.862658979978687,727.6313421699189,365.3792245739901,1850.8699758361058,427.4896172341388,2896.6301369750076,380.2150072548661,1084.4993974025444,0.1527467647268185,0.0718963171180801,-4.921605853335705,8.171198683481789,0,BBT
1_1003,196.8114094530545,110.6577126769209,461.91543879468094,0.03245683570031441,0.11981581232389953,6.451272112943275,0.5796737766624843,,,6.125,9.759479446024109,646.170466447722,830.4866735755808,0.12606927669525383,0.0788783085065573,0.36396695919567923,0.38518596134741045,0.10413152017509346,-0.021219002151731226,0.01232434813730332,0.5007435735013531,0.543306789549945,0.0716114874039433,-0.04256321604859192,0.23581564341729477,0.45614035087719296,22.221408640362966,5.25,2.145483910166343,15.015745491773034,13.016822322391114,0.0,0.25,-0.0,71.94178431133118,0.11272727272727273,0.16166666666666668,3.5452295291758666,0.6643848890850472,49.969202709903165,7.968589195767558,674.2743788211311,361.90508219531455,1806.5987404137095,489.34227883926656,2878.979729369391,378.86062933791266,1102.35267527413,0.13452224575497015,0.05564944742845442,5.697400127394963,15.041706903360554,1,BBT
1_1144,178.12885948004327,59.32535218421105,324.0853344505039,0.022049096962686553,0.11423900792177132,5.764233230883637,0.5487106017191977,,,6.838888099145786,6.461715751503923,119.31414386283944,149.61403897482123,0.10920938926812215,0.06093330988323823,0.34639420814180055,0.5683405269933471,0.02024026108485959,-0.2219463188515466,0.047928958599330995,0.6112779888790387,0.7530764015882111,0.39056673294247163,-0.14179841270917237,0.3872204711932895,0.4871060171919771,19.96234213369695,5.984027086752562,-0.8206727200338261,-11.517422107082673,3.822789690020791,0.0,0.28495367079774103,-0.0,95.90795965889912,0.19285714285714287,0.38,3.5052870019915687,0.49381838330173694,38.638668701233335,3.193481828579209,706.4468450572653,318.0050821570919,1719.7222923953366,384.9486137641827,2776.5137167673247,317.71449167179327,1035.03343585503,0.16352438382072143,0.07248286782600781,-4.039939968266599,10.463310986650384,1,BBT
1_1180,152.29852102973703,49.44784748128657,376.6138123317539,0.023702626268553576,0.1179183144607691,6.732008828978832,0.5329512893982808,0.006658190889159511,0.045666816132840495,6.411457592949174,9.678821825941515,115.17632283610806,143.94861914287694,0.13153448449068988,0.07017031629444195,0.2871004017215037,0.44791790815787097,0.05239625170622458,-0.16081750643636727,0.14648158065838857,0.48905667530110375,0.37817991972953235,0.35582999744274424,0.1108767555715714,0.34924993957116546,0.504297994269341,14.242683394270204,4.5592587327638565,-1.1094060672255956,-9.692265210995464,,,,,84.40128074690287,0.09904761904761905,0.13,3.8364504992192265,0.6228918470052313,48.07984406982887,3.030797148904694,785.5851526820936,462.8875524740724,1916.2091547278922,553.6936297060565,2943.2758070590976,474.3269929968533,1078.8453271885019,0.14301105007570764,0.056442369217514964,-6.592840384571835,9.193800823955703,1,BBT
1_1185,253.09410690193693,67.47058046008165,208.26500385307776,0.018859717007786915,0.15810441078185256,3.701680784552396,0.32323232323232326,,,6.981319824505857,10.464701262377464,67.6819999505378,79.21720645502519,0.09513882458186673,0.06576612249800436,0.2164565741256871,0.3107101608410509,2.943923360032078e-17,-0.0942535867153638,0.11485835154529767,0.4210542956583832,0.7374066108641077,0.0,-0.31635231520572454,0.5815855815233053,0.7046979865771812,13.633677137844797,4.654213216337238,13.401890800098569,12.835096223608058,,,,,168.58585858585857,0.5066666666666667,0.5066666666666667,3.1723731917854243,0.5800557625584442,36.89766884921268,1.6090708206273447,803.7282599919736,215.4151349022099,1607.5624830428862,252.31606693805637,2735.621761829842,370.91892027477076,965.9467509189342,0.18119297961280675,0.08370761651303787,-2.1925138562105775,10.673770886445975,0,BBT
1_1189,161.38439635500032,95.91703058855418,469.917794633103,0.03274656783214936,0.16884405676505124,4.408580484094834,0.5276381909547738,,,6.981319824505857,6.905041385253309,318.5585443836588,395.0049706728659,0.15381625018858194,0.07225835602466828,0.6143878476129293,0.5629855020596076,0.19588563617296695,0.05140234555332168,0.09162561770529243,0.5846535290519524,0.6812753329024496,0.26211121699831136,-0.09662180385049712,0.4860836081809796,0.4824120603015075,27.71444278600784,7.729318377131485,0.6445412848645514,4.9014112597176975,4.187895040815892,0.0,0.4986657017504184,-0.0,91.07780111206509,0.116,0.10000000000000002,4.076028091626256,0.5045372301490226,43.27088851372243,9.151014451720737,664.7123753091588,231.93108620007857,1582.8838239235217,430.43588239609835,2810.6537238892456,429.96182252918715,1072.9706742900435,0.11955476148191232,0.04041926719585486,-3.5567368406326434,12.10877567030532,0,BBT
1_1262,133.2180142579471,55.4388872342478,410.37676036556564,0.02971570982415634,0.16476119609458598,5.632082553262331,0.5879396984924623,,,6.731986973630649,8.346675709738774,34.6997666393842,42.414750420447675,0.14623312599789687,0.06463862437668601,0.14976206153805796,0.2942764924904185,0.02778850071883643,-0.14451443095236052,0.08359899036737573,0.5341489128619843,0.42674642539793484,0.6509445549041195,0.10740248746404946,0.2966061330248053,0.4221105527638191,18.463657089420074,4.986657017504184,0.09988818085775229,12.205936597487202,,,,,87.96971819030642,0.0475,0.05600000000000001,4.627123238757717,0.30257683122776474,31.020816863898148,2.6081670900079037,637.5620187718372,327.95513764005534,1791.0550217886453,432.05359523893725,2810.3596315498294,465.99156638868936,1086.398806388996,0.1257675025687845,0.03507769641117671,-0.8686528115667771,8.87449526286924,0,BBT
1_1296,194.49717517868842,79.65139333526429,432.23756969926296,0.02948732226076686,0.16148189095527973,4.224850026551396,0.5,0.01060631048774538,0.1054954800367474,7.147595606582588,6.9020556299320726,287.81922250059233,411.67055357808397,0.1454698572420488,0.0774473191455818,0.5413228159680215,0.5122372512416865,0.06453359105519724,0.029085564726334945,0.04855309563809762,0.698865288573632,0.6076071307449945,0.16903085094570328,0.09125815782863744,0.24640508889128754,0.5551839464882943,16.332955096283182,4.155578841036388,0.43224677134139106,-4.198476942567487,,,,,95.47979086440623,0.09615384615384617,0.16888888888888887,3.7331646733247807,0.5784160103864662,37.685485411927694,5.359473720826589,707.3966441225182,212.68661647999105,1656.1558213596286,258.2540714439684,2760.7440270094257,279.5613377576989,1026.6736914434537,0.13025643465675238,0.04558491708580895,3.7055563974987114,12.114108430848498,1,BBT
