id,audio_arousal_wav2vec,audio_dominance_wav2vec,audio_valence_wav2vec,sarcasm,show,valence,arousal,dominance,audio_arousal_z,audio_valence_z,audio_dominance_z,text_arousal_z,text_valence_z,text_dominance_z,gap_arousal,gap_valence,gap_dominance,gap_total
1_10797,0.737421989440918,0.7434625625610352,0.758730947971344,0,BBT,0.62475,0.26875,0.4055,0.10811492463559456,0.663200149911882,0.1843034326559312,-1.6523105806536804,0.025421416247387384,-1.0581236175695403,1.760425505289275,0.6377787336644947,1.2424270502254715,2.2471058381659845
1_10810,0.6960219144821167,0.7168673872947693,0.7694672346115112,0,BBT,0.6431764705882352,0.4101176470588235,0.4767058823529411,-0.24041589327193313,0.7275711467343412,-0.09040528937267382,-0.30053872700891243,0.1599402313332676,-0.3645097880830082,0.0601228337369793,0.5676309154010736,0.2741044987103344,0.6332084076106925
1_10829,0.7228249311447144,0.7438846230506897,0.805004894733429,1,BBT,0.6035555555555556,0.4302222222222222,0.537,-0.014771922117279434,0.940642451875088,0.1886630090291252,-0.10829672962983974,-0.1293044461698297,0.22281295063958412,0.09352480751256032,1.0699468980449176,0.03414994161045892,1.0745694359920166
1_10849,0.4165531098842621,0.4893813133239746,0.6083385944366455,0,BBT,0.7290000000000001,0.4728,0.4897999999999999,-2.5931529630250454,-0.23849948199673696,-2.440170163420674,0.29883632229676377,0.7864779845983928,-0.2369604791662778,2.891989285321809,1.0249774665951297,2.2032096842543964,3.7773421537155296
1_10853,0.6251850128173828,0.6287057399749756,0.5326807498931885,0,BBT,0.5003333333333334,0.3068333333333333,0.4388333333333333,-0.8367636849079044,-0.6921172954854717,-1.0010506686447913,-1.2881538647146327,-0.8828579255176405,-0.7334248677066451,0.45139017980672824,0.1907406300321688,0.26762580093814625,0.5583535185693769
1_10857,0.7851824164390564,0.7904438376426697,0.9051445126533508,0,BBT,0.8051999999999999,0.3672,0.646,0.5101910247836976,1.5410443639113292,0.6695856655322356,-0.7109216436506356,1.3427610590189822,1.2845778626912536,1.2211126684343332,0.1982833048923469,0.614992197159018,1.3815382081492809
1_10859,0.6523711681365967,0.659548819065094,0.674724280834198,0,BBT,0.626,0.3879999999999999,0.4816666666666666,-0.6078942212995456,0.15952573392531605,-0.6824642049180093,-0.5120299230852399,0.03454679476478533,-0.3161869741328243,0.09586429821430575,0.12497893916053071,0.366277230785185,0.39870880188111807
1_10890,0.7715330123901367,0.7615295648574829,0.7090106010437012,1,BBT,0.52825,0.57575,0.55575,0.3952821034386422,0.36509444527124985,0.37092236116663974,1.2832547180759757,-0.6790578052957493,0.4054559974374624,0.8879726146373335,1.0441522505669991,0.034533636270822676,1.3711097179817804
1_10977,0.6751462817192078,0.7361931204795837,0.5553950071334839,0,BBT,0.8130000000000001,0.4019999999999999,0.614,-0.41615956930233283,-0.5559306017389272,0.10921540920569621,-0.37816049578160726,1.3997034209675476,0.9728670628228733,0.03799907352072557,1.9556340227064748,0.8636516536171771,2.1381867409445854
1_11006,0.4101808965206146,0.503593921661377,0.6242387294769287,1,BBT,0.696,0.4136,0.4737999999999999,-2.6467981010525357,-0.1431678672161169,-2.293364307321908,-0.2672401131585964,0.5455679917390809,-0.392815879100468,2.3795579878939392,0.6887358589551977,1.9005484282214398,3.1222968515462446
1_11021,0.7563561201095581,0.7691840529441833,0.6143748164176941,1,BBT,0.6930000000000001,0.543,0.4375,0.2675138642480514,-0.20230841901709917,0.4499876284201275,0.9700958792049786,0.5236670832973261,-0.7464128177011605,0.7025820149569273,0.7259755023144253,1.196400446121288,1.565897808026065
1_11042,0.8296753168106079,0.7619187235832214,0.4502190053462982,0,BBT,0.4986666666666666,0.346,0.2836666666666667,0.8847591136822497,-1.1865288992464182,0.3749420863665527,-0.9136382049961368,-0.8950250968741725,-2.2448975483184253,1.7983973186783864,0.2915038023722457,2.619839634684978,3.19104482796676
1_11046,0.5070094466209412,0.5191985368728638,0.501432478427887,0,BBT,0.49,0.3285,0.4785,-1.8316369256959586,-0.8794709355862106,-2.132180037634726,-1.080974989125677,-0.9582943879281325,-0.34703335536979873,0.7506619365702816,0.0788234523419219,1.7851466822649273,1.9381576707935868
1_11051,0.8042230606079102,0.7937948703765869,0.8348508477210999,0,BBT,0.6466,0.3682,0.528,0.6704866593268906,1.1195882838301392,0.7041993843964272,-0.7013595417003762,0.18493303273150635,0.13514428817660212,1.3718462010272667,0.9346552510986328,0.5690550962198251,1.7548122806194817
1_11055,0.7341253757476807,0.7344752550125122,0.7712281942367554,1,BBT,0.7045,0.4681666666666666,0.5809166666666667,0.08036204090355938,0.7381292410028921,0.09147111452248417,0.25453191659389446,0.6076205656573886,0.65060355358395,0.1741698756903351,0.13050867534550348,0.5591324390614658,0.5999972869515733
1_11098,0.8062692284584045,0.7752312421798706,0.6358354091644287,1,BBT,0.56975,0.346,0.4594999999999999,0.6877125352514771,-0.07363825643594955,0.5124506733209039,-0.9136382049961368,-0.37609523851813115,-0.5321116427916501,1.601350740247614,0.3024569820821816,1.044562316112554,1.9356949272920732
1_11120,0.7231646776199341,0.7212667465209961,0.7086764574050903,0,BBT,0.6561666666666667,0.4035,0.5851666666666667,-0.011911731235804772,0.36309103759221195,-0.044963124067056506,-0.363817342856217,0.25477259631799387,0.692002644191469,0.35190561162041223,0.10831844127421808,0.7369657682585254,0.8238258236999441
1_11177,0.676457941532135,0.679600715637207,0.7394912242889404,1,BBT,0.482,0.35,0.41,-0.4051172253483449,0.5478455367636531,-0.4753427693032571,-0.8753897971950989,-1.0166968104394807,-1.01428928633805,0.47027257184675403,1.5645423472031337,0.5389465170347929,1.7202942760606936
1_11201,0.7435250878334045,0.7532208561897278,0.6764117479324341,0,BBT,0.661,0.3684,0.5166,0.1594944904122323,0.1696431928623911,0.2850994734821143,-0.6994471213103245,0.2900573932519335,0.02409731572349097,0.8589416117225568,0.12041420038954243,0.26100215775862334,0.9057606738861286
1_11224,0.7223567366600037,0.7357677221298218,0.7664397954940796,1,BBT,0.462,0.44225,0.41375,-0.018713465867101094,0.7094196870779562,0.10482135517724181,0.00671410771633686,-1.1627028667178505,-0.9777606769784739,0.025427573583437953,1.8721225537958066,1.0825820321557158,2.162746696743674
1_11232,0.8331639766693115,0.7968364953994751,0.988446831703186,1,BBT,0.746,0.51475,0.5965,0.914128757944129,2.0404957566115605,0.735617147752463,0.6999664991101487,0.9105831324350069,0.8024002191448534,0.2141622588339802,1.1299126241765536,0.06678307139239037,1.1519670090792615
1_11236,0.8229058980941772,0.8069193363189697,0.491309255361557,0,BBT,0.4163846153846154,0.5329230769230769,0.4537692307692307,0.8277700612628041,-0.9401662189440346,0.8397655248803042,0.8737393133985177,-1.495708987383518,-0.5879348509411555,0.04596925213571368,0.5555427684394835,1.4277003758214597,1.5326673816676792
1_11242,0.8451310396194458,0.8226848244667053,0.674609899520874,1,BBT,0.6575555555555556,0.4277777777777778,0.4721111111111111,1.0148747165471455,0.15883994381898825,1.0026114944165543,-0.1316707566193621,0.26491190578176954,-0.4092672824268538,1.1465454731665075,0.10607196196278129,1.411878776843408,1.8218725157524283
1_11243,0.8525675535202026,0.8232504725456238,0.8619391322135925,1,BBT,0.6923999999999999,0.4178,0.4636,1.0774797788517603,1.282000105853266,1.0084542256383608,-0.22707928496750682,0.5192869016089738,-0.49217369655851295,1.304559063819267,0.7627132042442921,1.5006279221968737,2.129668975169264
1_11253,0.7880500555038452,0.7885993719100952,0.7070262432098389,0,BBT,0.5271666666666667,0.3213333333333333,0.4468333333333333,0.5343325411869656,0.35319693395292473,0.65053368263879,-1.1495033864358704,-0.6869664666774943,-0.65549716773955,1.683835927622836,1.040163400630419,1.30603085037834,2.3712781180840987
1_11257,0.5099822282791138,0.5288934111595154,0.5492886304855347,0,BBT,0.72925,0.4475,0.5562499999999999,-1.8066102554830554,-0.592542287415359,-2.03203907225849,0.056915142955199366,0.7883030603018715,0.41032647868540534,1.8635253984382547,1.3808453477172304,2.4423655509438955,3.368176104269825
1_11306,0.2368468940258026,0.3577143549919128,0.410597562789917,0,BBT,0.7158461538461538,0.4422307692307692,0.5536153846153845,-4.10602834932674,-1.4240851268676225,-3.8001936073223015,0.006530221140370311,0.6904509245076175,0.3846627890327801,4.112558570467111,2.11453605137524,4.184856396355082,6.236779919654222
1_11322,0.816405177116394,0.7933324575424194,0.8076286315917969,1,BBT,0.6976,0.3712,0.5728000000000001,0.773043068579093,0.9563734548404056,0.6994229977980315,-0.6726732358495983,0.5572484762413508,0.5715394079923348,1.4457163044286911,0.3991249785990548,0.1278835898056967,1.5052410418182995
1_11378,0.6016498804092407,0.6217957735061646,0.5769749879837036,1,BBT,0.5991428571428571,0.3557142857142857,0.4781428571428572,-1.0348966340857635,-0.426544630099427,-1.0724255717579645,-0.8207492146221875,-0.16151848080902656,-0.35051227054690043,0.21414741946357596,0.26502614929040047,0.7219133012110641,0.7982836535568438
1_11439,0.7521587610244751,0.7581084966659546,0.69296795129776,1,BBT,0.7285714285714286,0.4247142857142857,0.5548571428571429,0.2321779621649908,0.2689083624634126,0.33558522721439527,-0.1609641800542843,0.7833492833924276,0.3967587094947074,0.3931421422192751,0.514440920929015,0.06117348228031211,0.6503479069308623
1_1144,0.7763225436210632,0.7859419584274292,0.7596591114997864,1,BBT,0.6003333333333333,0.3758333333333334,0.5835,0.43560326804932575,0.668765091827326,0.6230845436721918,-0.6283688301467284,-0.15282764412579028,0.6757677066983238,1.063972098196054,0.8215927359531163,0.05268316302613196,1.3452980209518925
1_11485,0.7052944898605347,0.6690401434898376,0.6188143491744995,0,BBT,0.622,0.3724999999999999,0.4329999999999999,-0.16235375729838045,-0.175690542784887,-0.5844257608402426,-0.6602425033142618,0.005345583509111254,-0.7902471489326527,0.4978887460158814,0.18103612629399823,0.20582138809241013,0.568357041153789
1_11526,0.7726008892059326,0.7857611179351807,0.6519879102706909,0,BBT,0.5463076923076924,0.4436153846153846,0.4711538461538461,0.4042721349882036,0.02320645647400453,0.6212165935639768,0.01977005460996023,-0.5472311833290279,-0.41859196447419894,0.38450208037824335,0.5704376398030324,1.0398085580381757,1.2467729496940017
1_11529,0.6716579794883728,0.6886019706726074,0.3534448146820068,0,BBT,0.3165,0.65425,0.4659999999999999,-0.4455262028369685,-1.766752893680505,-0.38236638382461485,2.0338797211713437,-2.2248969261429945,-0.4687953865683854,2.4794059240083124,0.45814403246248947,0.08642900274377052,2.5228594219662313
1_11609,0.5860929489135742,0.6198679208755493,0.6883554458618164,0,BBT,0.622,0.3337142857142857,0.4745714285714286,-1.1658642727606143,0.24125340291251182,-1.0923388803605047,-1.031115457527896,0.005345583509111254,-0.3853014223179254,0.1347488152327183,0.23590781940340055,0.7070374580425793,0.757437594483929
1_11697,0.803505003452301,0.7862754464149475,0.6386972665786743,1,BBT,0.5908,0.3518,0.4343999999999999,0.6644416208095001,-0.05647956640717204,0.6265292308361546,-0.8581780136846316,-0.22242386428514638,-0.7766098014384109,1.5226196344941316,0.16594429787797432,1.4031390322745656,2.077187330318973
1_11699,0.7266491651535034,0.7332590818405151,0.5532273054122925,1,BBT,0.542,0.644,0.6465000000000001,0.017422787874898517,-0.568927378490845,0.07890893455939274,1.9358681761811845,-0.5786786416043694,1.2894483439391977,1.918445388306286,0.009751263113524478,1.210539409379805,2.2684650001063655
1_11723,0.6384474039077759,0.6439279913902283,0.4849254488945007,0,BBT,0.7639999999999999,0.34625,0.51175,-0.7251128722283603,-0.9784412761941524,-0.8438159375021705,-0.9112476795085717,1.0419885830855393,-0.02314635238155951,0.18613480728021137,2.020429859279692,0.8206695851206111,2.188671183776182
1_11736,0.6192794442176819,0.6384993195533752,0.2442328929901123,0,BBT,0.5589999999999999,0.482,0.4059999999999999,-0.8864803256702953,-2.4215491467818553,-0.8998901497487125,0.3868076602391507,-0.45457349376775547,-1.053253136321598,1.273287985909446,1.9669756530140998,0.1533629865728855,2.348143036584895
1_11773,0.8159825801849365,0.7882634997367859,0.7328534126281738,1,BBT,0.638,0.387,0.4066666666666667,0.7694853925528378,0.5080475537510988,0.6470643685782126,-0.5215920250354983,0.12215042853180756,-1.0467591613243392,1.291077417588336,0.3858971252192912,1.6938235299025517,2.1644481143955887
1_1180,0.7739878296852112,0.7634842395782471,0.5943171381950378,1,BBT,0.6527142857142857,0.3635714285714285,0.565,0.41594823702698147,-0.3225671997677965,0.3911127223560938,-0.7456184135844353,0.22956916993660828,0.49555990052441584,1.1615666506114168,0.5521363697044048,0.10444717816832205,1.2903491262407665
1_1185,0.718670129776001,0.7160886526107788,0.9061166048049928,0,BBT,0.8026666666666666,0.4019999999999999,0.5803333333333334,-0.049749547658344835,1.546872686393925,-0.09844904947940729,-0.37816049578160726,1.3242669585570557,0.6449213254613488,0.32841094812326244,0.22260572783686938,0.7433703749407561,0.8426188790031723
1_11885,0.6690375804901123,0.6688678860664368,0.54409259557724,1,BBT,0.601,0.3723333333333333,0.4003333333333334,-0.4675863031391212,-0.6236958843508087,-0.5862050541206452,-0.6618361869726377,-0.14796077558317766,-1.108451923798289,0.1942498838335165,0.47573510876763103,0.5222468696776439,0.7326654788998744
1_11889,0.6908763647079468,0.7047843337059021,0.8437972068786621,0,BBT,0.7318,0.3884,0.5254,-0.2837342368536778,1.1732275053044876,-0.2152144014153074,-0.508205082305135,0.8069188324773641,0.10981778568729579,0.22447084545145712,0.36630867282712354,0.3250321871026032,0.5387161839955824
1_1189,0.5826886892318726,0.6434595584869385,0.2812064290046692,0,BBT,0.6067500000000001,0.4855,0.4895,-1.1945233853929904,-2.199868835043173,-0.8486545070145178,0.4202750170650589,-0.10598403440314515,-0.239882767915043,1.6147984024580493,2.093884800640028,0.6087717390994748,2.7133983248425944
1_11901,0.8576529026031494,0.8330536484718323,0.8508435487747192,1,BBT,0.6538124999999999,0.3799375,0.526875,1.1202913166808226,1.2154748918547025,1.1097138677933132,-0.589124370059206,0.2375864667768933,0.12418570536872897,1.7094156867400288,0.9778884250778092,0.9855281624245842,2.2021883481905036
1_11913,0.5953911542892456,0.6257473230361938,0.4623781740665436,1,BBT,0.5820000000000001,0.3548,0.478,-1.087586368001266,-1.1136268021538924,-1.0316089533089787,-0.8294917078338532,-0.2866665290476287,-0.3519038366177422,0.2580946601674129,0.8269602731062637,0.6797051166912365,1.1011245127410278
1_11924,0.7077982425689697,0.7125412821769714,0.8374744057655334,1,BBT,0.625,0.4925,0.7475,-0.14127565586553403,1.1353182146900274,-0.13509079327980852,0.4872097307168752,0.02724649195086681,2.273285556023772,0.6284853865824092,1.1080717227391605,2.4083763493035804,2.72453545834269
1_11928,0.6683567762374878,0.7012225389480591,0.6535782814025879,0,BBT,0.8315,0.401,0.583,-0.4733177242352973,0.0327417621629253,-0.2520051379402268,-0.3877225977318657,1.5347590230250399,0.6708972254503798,0.0855951265034316,1.5020172608621145,0.9229023633906066,1.7649734133863986
1_12002,0.7377005219459534,0.7322355508804321,0.7007282376289368,0,BBT,0.4026666666666667,0.515,0.387,0.11045977937052985,0.31543630862467215,0.06833660784275845,0.7023570245977134,-1.5958541670103492,-1.2383314237434477,0.5918972452271836,1.9112904756350213,1.3066680315862063,2.389718597644929
1_12083,0.6955493092536926,0.6719543933868408,0.8116926550865173,0,BBT,0.5966,0.3929999999999999,0.4328,-0.24439456932442657,0.9807399096709163,-0.55432368943584,-0.4642194133339425,-0.1800821079644188,-0.7921953414318287,0.21982484400951594,1.160822017635335,0.2378716519959887,1.2051612512415417
1_12202,0.7337939739227295,0.7314743995666504,0.6084756851196289,1,BBT,0.5264,0.6686,0.549,0.07757210032443672,-0.23767753450087767,0.06047447109855743,2.171095884157567,-0.6925633655014987,0.3397045005902267,2.09352378383313,0.45488583100062097,0.2792300294916693,2.160493545949636
1_12275,0.7701035737991333,0.7585728168487549,0.6201727390289307,0,BBT,0.6412000000000001,0.37,0.4397999999999999,0.383248226645743,-0.16754611520635074,0.3403813153300825,-0.6841477581899094,0.14551139753634748,-0.7240086039606216,1.0673959848356525,0.3130575127426982,1.064389919290704,1.5395665282850197
1_12320,0.7030647397041321,0.7077880501747131,0.7346988320350647,0,BBT,0.4878,0.3312,0.4669999999999999,-0.18112513987471127,0.5191120391507944,-0.18418820571544317,-1.0551573138599768,-0.974355054118753,-0.4590544240724985,0.8740321739852656,1.4934670932695475,0.2748662183570554,1.7521208970371622
1_12331,0.7077159881591797,0.7244632244110107,0.5302475690841675,0,BBT,0.6920000000000001,0.508,0.5743333333333333,-0.14196812313157525,-0.7067057914315449,-0.011945843775904406,0.6354223109458971,0.5163667804834076,0.5864755504860264,0.7773904340774723,1.2230725719149524,0.5984213942619308,1.5679128063372052
1_1262,0.5569984316825867,0.6233319044113159,0.6261597275733948,0,BBT,0.704,0.2485,0.4285,-1.4107994787290037,-0.13165023858826938,-1.0565584622691981,-1.8459431451464345,0.603970414250429,-0.8340814801641425,0.43514366641743085,0.7356206528386984,0.22247698210505562,0.8831668941217229
1_1296,0.7119899988174438,0.7267967462539673,0.7200512886047363,1,BBT,0.5934444444444444,0.4284444444444444,0.4904444444444444,-0.10598692184262401,0.431290522902993,0.012157731285604597,-0.12529602198585646,-0.2031186190661174,-0.23068297000226126,0.01930910014323245,0.6344091419691105,0.24284070128786586,0.6795729592650864
1_1466,0.550707221031189,0.5865581035614014,0.6726173162460327,1,BBT,0.617,0.4986666666666666,0.5513333333333333,-1.4637626870358051,0.1468931156509116,-1.4364049469971347,0.5461760260768079,-0.031155930560481344,0.3624334130806291,2.009938713112613,0.17804904621139295,1.7988383600777638,2.703215592403394
1_1470,0.5604413747787476,0.5984356999397278,0.2189805656671524,0,BBT,0.40875,0.40475,0.4675,-1.3818147057664385,-2.5729532156509247,-1.3137180577702614,-0.3518647154183929,-1.5514439915590115,-0.454183942824554,1.0299499903480456,1.0215092240919132,0.8595341149457074,1.6861426310601075
1_1478,0.7135497331619263,0.7483841180801392,0.7580475807189941,1,BBT,0.5512857142857143,0.4409999999999999,0.4108571428571429,-0.0928561367572856,0.6591029203292618,0.2351395039925544,-0.005238519721488279,-0.5108901154751265,-1.0059398899130032,0.08761761703579732,1.1699930358043882,1.2410793939055575,1.7078754675393595
1_1484,0.7479267716407776,0.7526609897613525,0.2708473801612854,0,BBT,0.748,0.4389999999999999,0.562,0.1965505213271693,-2.2619780467781134,0.27931646248459824,-0.02436272362200723,0.9251837380628438,0.4663370130367563,0.22091324494917652,3.1871617848409572,0.18702055055215805,3.2002780489940874
1_1549,0.7522199153900146,0.7569884061813354,0.5777924060821533,1,BBT,0.6255000000000001,0.45825,0.4585,0.2326927965236562,-0.4216436788132468,0.32401551118487093,0.15970773892048845,0.030896643357826475,-0.541852605287536,0.07298505760316776,0.4525403221710733,0.8658681164724069,0.9797178966148931
1_1560,0.6925296187400818,0.7352762222290039,0.6496298313140869,1,BBT,0.605,0.4816666666666667,0.5665,-0.26981614659412295,0.009068244808271696,0.09974452044014849,0.3836202929223979,-0.11875956432750358,0.5101713442682467,0.6534364395165209,0.12782780913577527,0.41042682382809825,0.7821568301780026
1_162,0.5485761761665344,0.6002148389816284,0.7010432481765747,0,BBT,0.441,0.337,0.543,-1.4817031088928865,0.31732500102276623,-1.295340851844055,-0.9996971225484715,-1.3160092258101395,0.28125872561490545,0.48200598634441494,1.6333342268329056,1.5765995774589605,2.3207276219021202
1_1627,0.8216665387153625,0.7966179847717285,0.7329168915748596,0,BBT,0.5012857142857143,0.471,0.4754285714285714,0.8173363859999088,0.5084281511785294,0.7333600926777377,0.2816245387862965,-0.8759052561710516,-0.37695202589287974,0.5357118472136122,1.384333407349581,1.1103121185706175,1.8536879906267651
1_1638,0.6552802324295044,0.6751633882522583,0.4952689111232757,1,BBT,0.5242857142857142,0.5502857142857144,0.6777142857142857,-0.5834039623238872,-0.9164255163158067,-0.5211771179374614,1.039762621985441,-0.7079982914509265,1.5935055304179515,1.6231665843093284,0.2084272248648802,2.114682648355413,2.6739473389987976
1_1666,0.7175688743591309,0.7185518145561218,0.5036154389381409,0,BBT,0.4927499999999999,0.45375,0.5205,-0.05902058041731428,-0.8663826725043189,-0.07300638691448112,0.11667828014432081,-0.9382185551898572,0.062087069457449934,0.17569886056163508,0.07183588268553831,0.13509345637193104,0.23298224309672647
1_1678,0.7082959413528442,0.7295269966125488,0.7230323553085327,0,BBT,0.6355,0.4265,0.59125,-0.13708572711811062,0.4491639498846917,0.040359221943777814,-0.1438889980002496,0.10389967149701086,0.7512601660414474,0.006803270882138973,0.34526427838768087,0.7109009440976696,0.7903378130547847
1_1722,0.4955577552318573,0.5607618093490601,0.6151227355003357,0,BBT,0.8180000000000001,0.5675,0.4974999999999999,-1.9280441754469275,-0.197824159374472,-1.702861811642613,1.2043673769863352,1.4362049350371402,-0.161955067947949,3.132411552433263,1.6340290944116123,1.5409067436946642,3.854406155034092
1_1732,0.8606875538825989,0.853341817855835,0.6232501268386841,1,BBT,0.495,0.464,0.497,1.1458388427068786,-0.14909518076669181,1.3192758288625692,0.2146898251344807,-0.9217928738585399,-0.16682554919589135,0.931149017572398,0.7726976930918481,1.4861013780584607,1.9164022343189755
1_175,0.7298668622970581,0.7458441853523254,0.6671870946884155,1,BBT,0.5392,0.4968000000000001,0.5514,0.04451130446183328,0.11433541797144836,0.2089038553566391,0.5283267691029917,-0.5991194894833415,0.36308281058035485,0.48381546464115843,0.7134549074547898,0.15417895522371575,0.8757091178188904
1_1772,0.8507211208343506,0.8266838192939758,0.8479682207107544,1,BBT,0.8180000000000001,0.4215,0.514,1.0619353940927565,1.198235436550245,1.0439181881081703,-0.19169950775154698,1.4362049350371402,-0.001229186765814286,1.2536349018443036,0.2379694984868952,1.0451473748739846,1.6494129211747621
1_1798,0.7977640628814697,0.7924779653549194,0.5072141885757446,1,BBT,0.6031666666666666,0.411,0.4758333333333333,0.6161109181549396,-0.8448058360010594,0.6905967180513701,-0.29210157822927146,-0.13214345281968767,-0.37300925535883084,0.9082124963842111,0.7126623831813718,1.063605973410201,1.5697118454238836
1_1803,0.6480065584182739,0.6430939435958862,0.6040325164794922,1,BBT,0.5861666666666666,0.3506666666666667,0.4315,-0.6446381401568901,-0.2643172102101539,-0.852431041610362,-0.8690150625615922,-0.2562486006563025,-0.8048585926764819,0.22437692240470208,0.008068609553851414,0.04757244893388013,0.2295065220543957
1_182,0.7592766284942627,0.7482109665870667,0.6693253517150879,1,BBT,0.418,0.40275,0.4054999999999999,0.2921004664955068,0.12715565469599463,0.23335097562592133,-0.37098891931891187,-1.4839161905302654,-1.0581236175695414,0.6630893858144187,1.61107184522626,1.2914745931954628,2.1686739379007336
1_1931,0.7475625872612,0.7706437706947327,0.7623743414878845,1,BBT,0.364,0.4365,0.32875,0.19348459741737803,0.6850446554040105,0.4650654458723972,-0.04826797849765485,-1.8781325424818651,-1.8057424891288587,0.24175257591503288,2.5631771978858757,2.270807935001256,3.4329128059693437
1_1973,0.8002653121948242,0.8153433799743652,0.9565149545669556,1,BBT,0.7506666666666666,0.4326666666666667,0.568,0.6371679444970804,1.8490434574542955,0.9267797386885595,-0.08492270264031582,0.9446512122332927,0.5247827880120766,0.7220906471373962,0.9043922452210028,0.4019969506764829,1.2251292928717283
1_1987,0.5957209467887878,0.637732744216919,0.5851055979728699,1,BBT,0.6795555555555556,0.4387777777777777,0.5916666666666667,-1.0848099756947398,-0.3777963535939179,-0.9078083126827117,-0.02648763516650892,0.42551856768797697,0.7553189004147332,1.058322340528231,0.8033149212818949,1.6631272130974448,2.1286975281050533
1_2075,0.7992716431617737,0.7858102321624756,0.5476013422012329,0,BBT,0.5848,0.4828,0.4758,0.628802638850578,-0.6026586742470046,0.6217239076342369,0.3944573417993585,-0.2662256811686575,-0.37333395410869313,0.23434529705121948,0.33643299307834706,0.99505786174293,1.0762179264898404
1_2119,0.8422454595565796,0.8055394291877747,0.7946605086326599,1,BBT,0.8453333333333334,0.493,0.6483333333333333,0.9905821619938207,0.8786211527853571,0.8255120927922073,0.49199078169200494,1.6357465452842461,1.307306775181656,0.4985913803018157,0.757125392498889,0.4817946823894488,1.0266247320499426
1_213,0.8501734733581543,0.836788535118103,0.5482965111732483,1,BBT,0.67136,0.43596,0.57816,1.0573249671069689,-0.598490685706045,1.1482925170124503,-0.05343151355079482,0.36568853040412874,0.6237509669702878,1.1107564806577637,0.9641792161101738,0.5245415500421625,1.5615906498896195
