jitter_local_stable,shimmer_local_stable,nid
0.008342104237645594,0.06875059761560391,53_38
0.008655779146744662,0.031126908544825787,53_48
0.021298665222045057,0.0811035648536136,53_55
0.00753580154657287,0.10016648476130846,53_77
0.003013614077882314,0.04054351374191087,53_78
0.0027354652600432108,0.028385817754365744,53_83
0.0039211309096964,0.19480264871450698,53_84
0.004192686505117505,0.08510911371732732,53_96
0.005313827773785461,0.09287630523938316,53_97
0.007588387565947144,0.08116072963435407,53_102
0.0035495067868288655,0.044328590347689684,53_117
0.014466719608078427,0.10174959735858839,53_126
0.002434290126792738,0.06048308044711972,53_129
0.005682254293333604,0.08876623261719421,53_130
0.006904463346620487,0.12966108019751668,53_133
0.007639382821071195,0.07493443976870236,53_136
0.05776465564324836,0.12814531377198002,53_138
0.005029778521882444,0.07278188715338517,53_144
0.010693816126516657,0.08587148532395297,53_147
0.003995586309476413,0.05296640080359478,53_148
0.017156509663280375,0.11604110583734678,53_151
0.006632118725866529,0.07049905975970241,53_156
0.006273034478181205,0.052267056295174884,53_157
0.01197280807338771,0.07857249826954807,53_160
0.006878369420160659,0.06734987371743659,53_165
0.002751837858008708,0.05529303514279127,53_168
0.0074530827580820925,0.19334131016438785,53_169
0.009071361761247065,0.06185588284587327,53_170
0.0027097865783507124,0.03895555745907762,53_173
,,53_174
0.003017487814390037,0.03216373900152735,53_179
,,53_180
0.003277328261242761,0.08202011280529747,53_181
0.0036518149177825043,0.045681146801562364,53_182
0.002644028422520253,0.06542016659481775,53_183
0.00473944594714727,0.06506591981557944,53_184
0.0055391590691276716,0.09941716173510126,53_190
0.005222792789346471,0.12561750236317648,53_191
0.01144053548358869,0.12871926197552586,53_193
0.0032047768452496774,0.050508205406587216,53_195
0.01366259273319884,0.1825693209649841,53_196
0.009644186773868885,0.10695567989549788,53_198
0.02973008385489075,0.0987141436869712,53_202
0.006677813280109691,0.0890666717903503,53_211
0.00907273953637916,0.12001621447831679,53_212
0.0034843700699527854,0.09877753933006282,53_213
0.015474404102137766,0.14230862988291623,53_214
0.007032338155271044,0.07659126278113251,53_215
0.003365373306867922,0.0467093357234232,53_229
0.003068303731814811,0.056761524004837666,53_233
0.004286072173500348,0.10529354513262672,53_240
0.0032780729264184076,0.05314628377034488,53_243
0.004716813463111024,0.04456307044077848,53_245
0.003613539106146673,0.07006869985850982,53_246
0.008160317971376462,0.12211898584831253,53_249
0.0026627983891858763,0.06870774780254763,53_259
0.0038682567173850607,0.13947927358439327,53_263
,,53_270
0.002978565711816257,0.16719212196954147,53_280
0.004868913096151515,0.05063817122397259,53_282
,,53_292
0.02712391121507004,0.06886345824806842,53_296
0.014441531776966459,0.1607663283374781,53_306
0.0043706111711812,0.10835754007652768,53_309
0.005338338798822024,0.07377349878637418,53_310
,,53_313
0.008967960916246236,0.07115343610263358,53_314
0.004924992959607711,0.07287694639181937,53_323
0.016207737561754757,0.10080223384568048,53_326
0.011215713281438963,0.07151041756481981,53_327
0.005089388284749501,0.09265803294582498,53_330
0.027877878933185028,0.21355423649372088,53_333
0.014098753169569381,0.05224502419711858,53_338
0.012019001116124852,0.08939308082705764,53_341
0.00355096925600446,0.06404442861806364,53_348
0.01734752958889612,0.08314562771387259,53_349
0.008307353290048631,0.07939195378186958,53_352
,,53_354
0.004451755187096665,0.09144816271139287,53_355
0.0034543377304729066,0.10558614482739576,53_358
0.009469258982901038,0.0787889074577983,53_366
0.07216463032846958,0.2545690404071877,53_367
0.004151850170276069,0.033069751223932714,53_368
0.006766383633818325,0.06065397898130925,53_374
0.016818686102326716,0.19992076595669586,53_375
0.012175285081361047,0.064974902661095,53_377
0.0028304510346092815,0.052921531177894124,53_378
0.01191420018757275,0.15177389850652814,53_380
0.004841761446490623,0.07185956346468496,53_388
,,53_395
0.009658740753106486,0.22539096051716123,53_401
0.005284612579158648,0.06316719395452568,53_403
0.006606511102304059,0.06174304636682973,53_407
0.006779705429744466,0.09261274476638685,53_415
0.04122602291595137,0.09720942878549478,53_417
0.013075003893998283,0.07320497915505825,53_420
0.0067699351534669695,0.11636234814947001,53_421
0.0025654658124984915,0.06690832429751405,53_423
0.003624879834800735,0.07862263167375562,53_424
0.0033842107950284566,0.047458588099486124,53_426
,,53_428
0.011939202884831962,0.12335581257854118,53_437
0.0841700709051445,0.011542863813402759,53_438
0.007094985483042939,0.03456003353876474,54_2
0.01563619309387471,0.13605993744746794,54_7
,,54_11
0.006676928027892762,0.046423955136006806,54_16
,,54_18
,,54_20
0.005220760326520013,0.0773438095734152,54_22
0.0032998596242541293,0.054594007075671795,54_30
0.001856779723171375,0.06196675440834786,54_35
0.003548388370451175,0.05980097864758273,54_37
0.0020772005250761037,0.04628340977361665,54_49
,,54_55
0.019424327367438352,0.06155212962028981,54_56
0.01419612848499975,0.11431957486619183,54_57
0.00161349412991671,0.04868646090848851,54_59
0.008540246124355277,0.12839468358411701,54_64
0.007887806992066993,0.074186019173953,54_67
0.0034895440754693853,0.07999858081968578,54_74
0.004193368407375194,0.07150186826304343,54_75
0.005734071509151737,0.058501901083823846,54_76
0.003488129689512978,0.04329104925744097,54_78
0.0038554421225712584,0.07952755813599582,54_79
0.013643505884545168,0.14749784978711303,54_82
0.008196400119152503,0.09387994191901318,54_84
,,54_85
0.004607882002961319,0.045841870498436,54_86
0.0030870489919628897,0.06088127054201841,54_88
0.005002427611430234,0.08071112266607608,54_89
0.0028317962003257154,0.04045182883493835,54_91
0.009249976519970938,0.08024288235243043,54_93
0.008724174177808708,0.12650429747178177,54_96
0.0038006612427039306,0.07402159965199034,54_100
0.003765998618532163,0.06686016711935176,54_102
0.028706170114996793,0.18474230523014762,54_108
0.01978023908573085,0.10439842519520137,54_111
0.002353908226240294,0.03338802345244824,54_115
0.003386015385680634,0.08199629779183037,54_116
0.015934808975668246,0.12605803866448215,54_118
0.004020223822586323,0.07206598662074905,54_120
0.017333100319396947,0.12369958271345495,54_127
0.004474810843330965,0.06828662643985423,54_130
0.004707358327917561,0.06224749534450681,54_133
,,54_134
0.01655138406773187,0.17370352606561967,54_137
0.0053210400502996125,0.060144470900366155,54_141
0.0034621470930328675,0.053926284282373234,54_145
0.004068128952357502,0.048104901342678925,54_148
0.004312710704289485,0.03672813675045898,54_151
0.007325677276013929,0.05213794542794385,54_154
0.005671068808530247,0.049316854885223485,54_155
0.04925763329669458,0.1766224951209913,54_156
0.014994834721846432,0.09854100634809408,54_157
0.004221486149717902,0.10624142053376454,54_162
0.004126463575755063,0.056899940009958315,54_163
0.005032874314749496,0.15463339671000734,54_166
,,54_172
0.006183466274684216,0.047560947454899256,54_178
0.03408277839776343,0.11784345973616908,54_179
0.004472778363027298,0.06226459522704574,54_181
0.007084930873858308,0.07982894533252388,54_182
0.004166896363901564,0.051750788301749256,54_184
,,54_195
0.002421393131609629,0.04552953218852217,54_198
0.002127330060828735,0.03135003993968185,54_200
,,54_204
0.005172412593680539,0.20645322963209783,54_206
0.007134261468865111,0.06272387358012609,54_213
0.002725229208406317,0.03265594740359278,54_217
0.00822692697407475,0.071684470980351,54_226
0.005146488938743242,0.0885066306699423,54_228
0.005204403085846285,0.07486384109882867,54_231
0.003362550261676875,0.03078014076518825,54_234
0.002761512548410227,0.024883663496495366,54_238
0.015549057255511436,0.08830009255957126,54_243
0.003571149288222848,0.03325774813306306,54_247
0.004680942505544018,0.12580070754967615,54_249
0.01250060467661571,0.06688872713722128,54_255
0.011597646763983782,0.0729321172290869,54_256
0.0063297410588930795,0.0848843434883028,54_257
0.0018987351810171808,0.06658614100275265,54_258
0.017516055757842583,0.1103617896056507,54_265
0.011471989756539973,0.14246881451484442,54_266
,,54_268
0.00852409801860852,0.06128561985065249,54_270
0.0035507634120069908,0.04426757040328939,54_273
,,54_274
0.004760891044049195,0.060639597306843686,54_275
,,54_279
0.006743492227756517,0.05362281407009462,54_284
0.0038887625918711355,0.052643673406986925,54_289
0.004688790399066303,0.06053078026723111,54_292
0.007702781840897961,0.09038315328757245,54_295
0.0028609725218307603,0.07731649675338464,54_308
0.021047045652345373,0.12856070187295413,54_310
0.007817691129823685,0.09001518502740116,54_315
0.0023689653586991956,0.06181248307917766,54_317
0.0035596606130142323,0.03547967263166021,54_327
,,54_330
,,54_332
0.0017840605114796382,0.0976364407083542,54_351
0.004052444080918331,0.08132102802089132,54_356
0.0072300619414605695,0.09284503031872693,54_362
0.011139123576241193,0.06910163632030894,54_366
0.007157940039006694,0.11124751760267561,54_373
,,54_374
0.006739418018710109,0.15632658064029578,54_380
0.0024886028419770995,0.051516404214002096,54_385
0.011066975038210563,0.12138489187959481,54_387
,,54_388
0.009672139026295618,0.07206598274245728,54_393
0.008383182741195497,0.11078987427070203,54_399
0.016312265216879278,0.15053957776388086,54_401
,,54_403
0.005607535295127094,0.06429889438589843,54_411
0.005780091748119007,0.040895497801940746,54_412
0.002830968567649977,0.08489814360163872,54_414
0.002931849873987294,0.04390000549544921,54_415
0.0036912182786499764,0.12817348837082532,54_416
,,54_420
0.003868317769697075,0.09046302838217891,54_422
0.003929571857580084,0.044592126954021906,54_429
0.006260829480588414,0.05649657047874626,54_431
0.007261509166806861,0.04630711676021392,54_433
,,54_437
0.008235384795377963,0.08745898744098757,55_0
,,55_2
0.0032092937614563535,0.04159153572750264,55_9
0.0034368843250772874,0.03392911971755442,55_10
,,55_12
0.009022572507114263,0.08973136145395406,55_14
0.0035293767813857186,0.06503910185319278,55_20
0.0032813091114708122,0.05907403387404836,55_21
,,55_23
0.004724044926490128,0.05382455070168648,55_31
0.008317467980597505,0.052827736728227395,55_32
0.006537155367599528,0.06339287385138692,55_33
0.0024349900111757575,0.02451003302376873,55_34
,,55_40
,,55_45
0.004443810164692348,0.04521692300996747,55_47
0.00410084734560528,0.035680589391125464,55_59
0.016228460551164916,0.07582366849076211,55_75
0.0054000230303014075,0.08883027486651135,55_77
,,55_83
0.01825871916373135,0.24346201466125117,55_85
0.0029465442057264373,0.08620992095396299,55_88
0.005270720014092262,0.07908817767978765,55_93
0.003441356061155288,0.06535605273644099,55_95
0.004979691255669132,0.0715449612084754,55_100
,,55_102
,,55_103
0.008679440354434216,0.10745164471934626,55_105
0.002703068469049384,0.04647022559202797,55_106
0.003013189460887431,0.03750326132074427,55_109
0.004945675478628069,0.075341745589916,55_110
0.0058766742475803236,0.06219536431025404,55_111
0.0027159295846714126,0.053516546666916756,55_112
0.005998945450927419,0.10877183279501308,55_114
0.0409725457049953,0.17769848170353797,55_119
,,55_120
0.004334930616433051,0.05975611047534166,55_122
0.010425794570563574,0.10834173848588764,55_123
0.0023857781969812172,0.02658271868888451,55_124
0.024540045565195057,0.10075475008985366,55_127
0.006728290364141134,0.05832607652248189,55_130
0.010970532979176219,0.11358093760421305,55_131
0.004407258606849946,0.0959966117017912,55_135
0.00337443947821786,0.08645994661497658,55_137
0.002031454247301185,0.047976101120294476,55_140
0.0025303586950315925,0.035092512249600416,55_146
0.008270482383328224,0.10113760643235131,55_161
,,55_163
0.012730885839736528,0.0868368060771261,55_169
0.014522746459829889,0.09925066718113444,55_171
0.003441763136783995,0.11457467935462276,55_174
,,55_178
0.002409194475156619,0.0350591187138449,55_179
,,55_181
0.002742999357996178,0.03933272824452106,55_182
0.006069070297417056,0.0475574399736457,55_184
0.013961003344120931,0.0689488310618118,55_186
,,55_187
0.011629785959412605,0.04373794334338614,55_188
0.002147541548111673,0.04122783904801721,55_189
0.0023303292477105855,0.04543879419957572,55_191
0.009884189420456616,0.062186592251718686,55_194
0.0033580368286495414,0.08524780810666642,55_195
0.00819185963640035,0.10267595690386283,55_203
0.004836738300763898,0.0401973881430148,55_204
0.004666257919307662,0.08629677687207696,55_205
0.007069926281504574,0.06863311591541187,55_206
0.0015055584488485921,0.014131686805619131,55_209
0.004905937108391146,0.0620669675867423,55_212
0.011226389248814701,0.07751783754004232,55_217
,,55_218
0.004102647626101242,0.04215571258360421,55_219
0.006513326294681163,0.03324734051480368,55_222
0.004268955503942729,0.0861525657128809,55_223
0.008565190094698758,0.0399511403100769,55_229
0.002653687265181649,0.04399324555334444,55_231
,,55_235
0.00843479090461911,0.12992448266861792,55_239
,,55_242
0.004525264161617479,0.022191430000049826,55_243
0.0036523438600187057,0.12476036691375932,55_244
0.004923421384781871,0.06055651660755986,55_245
0.0065790949457058085,0.10566280290330615,55_246
0.0022243965543519663,0.03355297212604074,55_248
0.0017081197441860855,0.046638812195875366,55_249
0.002623331611314344,0.029711837221532523,55_250
0.0030944874337698494,0.044397275546953295,55_251
0.011556442318331119,0.07715717574660334,55_252
,,55_253
,,55_257
0.02297776828134512,0.14476133631136848,55_259
0.0035853390190201586,0.04986911026690417,55_262
0.01243939231181664,0.08602177573039776,55_264
0.006877897759364869,0.08883183626578754,55_270
0.00447811873462075,0.0501158113820488,55_271
0.015341972237704986,0.10327132968327342,55_280
0.007400515598523512,0.0775519998638017,55_284
0.012842575267938906,0.0877020078440655,55_285
0.015977357042600532,0.12480726748772576,55_301
0.0033834407890484058,0.0626027518151268,55_303
0.005610933301641982,0.07405122791856998,55_304
0.003225004695142667,0.05927734267278782,55_309
0.003922692296487704,0.06860261539007934,55_310
0.003238171670911301,0.053362339972403326,55_312
0.00598043006062112,0.0720115162869695,55_314
0.004790090650860595,0.0659217443680522,55_320
0.005863348068811862,0.07529174681211738,55_324
0.008790419037005422,0.0422052693581295,55_325
0.004061175678228304,0.0678309278636383,55_327
0.01233583500710381,0.09669423601428437,55_328
0.003518740925123765,0.028716519401822297,55_330
0.005791176491403578,0.08876687305538088,55_331
,,55_334
0.006057405101453563,0.05086754295018954,55_337
0.0037882698375529093,0.08394459415770496,55_339
0.0020879762747196802,0.08663401495568221,55_340
0.0035895477895886777,0.05999251830734561,55_343
0.007810412404771314,0.07448976254185793,55_347
0.010219337242369005,0.09906051755359666,55_348
0.004225624585321446,0.03699086591493825,55_358
0.022133774213614774,0.07843032366799582,55_360
,,55_361
0.0035877980221963113,0.02902922558749522,55_362
0.016274147078915533,0.09785548277192058,55_363
,,55_370
0.0021814092235239854,0.033103369844336136,55_377
0.008770424996990408,0.07072610884238047,55_381
0.013104239562022803,0.1454696034647909,55_382
,,55_384
,,55_387
,,55_389
0.005967885850313224,0.03430877661453439,55_390
0.00279766547027165,0.03625948993697286,55_393
0.0031510681571715487,0.070233418177105,55_395
0.005616175929056989,0.039775847804460675,55_400
0.0074949827677674745,0.07897915969804423,55_401
,,55_402
0.004411185806046332,0.07084104441858792,56_1
0.005193572759761804,0.1497122280845391,56_5
0.0047080499437832475,0.09028351036771529,56_8
0.010615894859906135,0.09574739798542671,56_11
0.01287393040042186,0.10863085045055566,56_16
0.003429305741076213,0.08131755736086106,56_24
,,56_25
,,56_31
0.002195221089279535,0.022076677324974568,56_33
0.00989761143907661,0.07833511828416745,56_44
0.004456873210572185,0.08870475932198285,56_53
0.0077603758591906,0.1568499275019596,56_60
0.010392692010107583,0.04138004948589487,56_77
0.006572933097669192,0.10406323964255483,56_83
0.00674038167697009,0.11718427356955059,56_93
0.007410764723576908,0.10694436536196511,56_103
0.013707999929707344,0.18213772525345232,56_105
0.00669966966126834,0.06876628096135495,56_106
,,56_110
0.011842115377568036,0.1992439460195601,56_114
,,56_116
0.0027926555982591595,0.040075194577239764,56_126
0.01685374239785241,0.043283291326861456,56_127
0.008123288177882293,0.06034206829901964,56_130
0.004406900384324444,0.048522772521744174,56_138
0.0032077270374666535,0.03708584384105073,56_143
0.0059431871586162945,0.08342018612437607,56_145
0.006503722317181629,0.05042839120567962,56_146
0.00890679787580454,0.1014268972690917,56_148
0.006430084527374972,0.052595070686264525,56_157
0.004183659453999611,0.08847740742384293,56_164
0.003875193197434114,0.053295095416447336,56_167
0.0008184238632453429,0.17919812209758454,56_170
0.002585148322117019,0.046015558479941904,56_174
0.006704135803715134,0.08938624403029563,56_175
,,56_176
0.003977747499006079,0.07490521013647834,56_178
0.005123480937546128,0.037370676692040784,56_184
0.004341688197488253,0.08379802927527928,56_186
0.0029806241744209107,0.027978252571723913,56_187
0.015555938967609453,0.11016544622808683,56_192
0.004980548334843533,0.05638053041276403,56_193
0.006917105521515361,0.09142016065364586,56_195
0.0030008034994212134,0.04588076621438178,56_196
0.0021496909249180333,0.03998660325841625,56_198
0.0017756518419734528,0.03297577859255319,56_200
0.0715228527670553,0.141278032651407,56_201
0.00412749267841948,0.03482303338640873,56_209
0.020104612290215196,0.052710477352235115,56_214
,,56_216
0.0034042440579261147,0.106929774257337,56_221
0.00606599200637304,0.07650634718630828,56_222
0.008202965947730933,0.09911180720631571,56_225
0.007942601399147426,0.07248076791560694,56_230
0.010696050386914726,0.04600901415709433,56_235
0.0066239987322135605,0.07671879398297222,56_249
0.0037977193270815317,0.061394785981847166,56_257
0.07689159309091886,0.32378909809651635,56_262
0.006922693539845292,0.07972912152993124,56_268
0.008827682989893384,0.11081275481692292,56_278
0.008434596863406725,0.10740926170598666,56_286
0.0057035516820694325,0.11981560468733068,56_291
,,56_292
,,56_294
0.009061914280881494,0.053887793750635564,56_296
0.008703372842029784,0.09558998601309317,56_297
0.0024097859979831495,0.11860797158631381,56_298
0.003900080478490666,0.06052822225923798,56_300
0.007154365018350422,0.07879025179484755,56_312
0.008831039002981983,0.058627944843866686,56_314
0.003142086212650895,0.05459385599909152,56_324
0.005477864451904637,0.07410889785464626,56_328
0.003758907958612986,0.044743888546288385,56_339
0.002031292797875743,0.02814148213210682,56_342
0.0026346098603806283,0.054130694086436976,56_343
0.008392380665126327,0.11367648022755995,56_344
0.004019871975688057,0.059353423374858744,56_345
0.007688485194839388,0.11844899821711782,56_349
0.005960400617098702,0.05645123506388258,56_353
0.008126379878640115,0.11891944266421149,56_354
0.025315121545872215,0.12554046852468276,56_363
0.006315372345880244,0.09154335690447692,56_367
0.013542459710229994,0.08857647119951607,56_373
0.002719064475072526,0.08200591256519581,57_1
0.020145601479074047,0.20162665567632895,57_17
0.002200839326534318,0.0422607414483242,57_20
0.003128108168131626,0.06930191818442491,57_31
0.0025660824388637343,0.05020132042618611,57_32
,,57_33
0.005881736677108387,0.08463220531811409,57_39
0.011366676003762139,0.15271734183179272,57_42
0.00275151422666243,0.038291598506343574,57_43
0.0034539872417339687,0.05504606995310753,57_44
0.0031475181443730072,0.08180606184765493,57_48
0.016014708889612667,0.11486114664175083,57_52
0.0036881423165995102,0.11337174735880919,57_53
,,57_55
0.007725764446311052,0.1366693888610961,57_57
,,57_58
0.006465220106942172,0.08144234229316513,57_78
0.0023253790686608225,0.043939971215530144,57_84
0.008354026634093454,0.07236446134372186,57_89
0.0055401312608897,0.12987584888449327,57_90
0.008030813182551748,0.05915986392143729,57_94
0.0026594164617916535,0.09042033243493719,57_95
0.00514092453611058,0.1030677167852656,57_97
0.0017908673194818269,0.01735078187474263,57_99
0.005262419121887786,0.064863687320195,57_100
0.005024770409099189,0.053710721577436296,57_102
0.007321508732663954,0.059779717602641225,57_107
0.0035047667886071595,0.08596809985453911,57_109
0.004589723554331485,0.14774499190393844,57_112
0.002272550476252975,0.07000982263648525,57_121
0.004978799068775894,0.06552442211213597,57_129
0.005454854862718214,0.07242076948332798,57_133
0.006559875804939349,0.1785718980485186,57_141
0.004345224188264083,0.06574365996393733,57_146
0.00428016307556636,0.09455200882090375,57_148
0.0048314629984380865,0.09499146129931,57_149
0.002412655436597234,0.05272531849188366,57_152
0.0020751174018637034,0.147110480106847,57_155
0.006778170928522444,0.06825549499715694,57_157
0.00339855634290224,0.06414430359354428,57_170
0.004044897952547201,0.03893377134455316,57_172
,,57_179
0.0022519157708218713,0.04500662958764866,57_194
0.003492302296173185,0.0561792357811741,57_196
0.0027059479583184695,0.04857125535114494,57_198
