f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,f1_mean,f1_std,f2_mean,f2_std,f3_mean,f3_std,formant_dispersion,cpp_mean,cpp_std,h1h2_mean,h1h2_std,nid,episode,sarcasm,subset,major_fit_stable,minor_fit_stable,wholetone_fit_stable,majorness_stable,tonal_clarity_stable,stable_pitch_fraction,jitter_local_stable,shimmer_local_stable
190.3245358371392,41.62515922413738,403.0410615078434,0.0141861206793585,0.1100358894924272,12.165004991452316,0.6031195840554593,4.994805620865002,17.165208883032378,52.36111184098623,58.21099433656721,0.0894200221759285,0.054916086223351,0.2626661636329817,0.3984974189962642,0.1898820570988512,-0.1358312553632824,0.1412855813391494,11.90541738215436,6.028213680354312,0.0276405066558304,10.86044270760186,2.481994186835817,3.1480115399538366,1.377877412652414,0.863120568566631,56.38603158467785,0.18,0.188,5.7463635933574375,0.8991987046123296,69.46139834267787,1.6542255498670069,693.4571796778182,312.6701659902871,1839.386961455486,439.93901636912426,2897.966554150901,402.0155603831204,1102.2546872365417,0.2256537360524201,0.0982961440235908,-0.7453780711507534,7.244828041907752,51_48,51,0,hard_disagree,0.2332467136202524,0.379984341931287,0.1150870675296871,-0.1467376283110346,0.3120364102026709,0.4982698961937716,0.0049159801954979,0.0501766422595924
198.42384801653031,46.53506629299432,254.3496728435097,0.0227580049738963,0.1337422288991717,11.093322031155225,0.6067567567567568,6.319746807654313,11.563402420921648,31.937942662866583,83.96000969358788,0.1047995625446046,0.0551013179999117,0.4070098969112833,0.448163523624862,0.1974066974213273,-0.0411536267135787,0.0540722825419007,18.044273850829114,4.706194431231935,-0.8493030822512682,-7.273810139973495,2.762714661992034,3.1705715694729224,0.5378507921407926,0.9182958340544896,90.49807279233532,0.08,0.1333333333333333,5.667394980326693,0.6029969916183879,42.632717188820735,2.6883152674696915,635.9922744278936,393.5931682268295,1866.6530514089309,437.8132599052023,2864.3675930230243,460.40809780455817,1114.1876592975657,0.1919616575022528,0.0873747040869743,0.7927842299631038,8.96398570210728,51_51,51,0,hard_disagree,0.5434209963229217,0.4354247194903648,2.967195843610875e-17,0.1079962768325569,0.2366892258578218,0.4648648648648649,,
166.0488086771921,45.12173184302517,506.08723845703776,0.0179181381736646,0.1328367285086359,9.347753469711064,0.6614100185528757,6.1026288311786345,10.809836155828382,59.96720406487131,88.66244866549286,0.1124227320292195,0.0555736278112749,0.2805171834567319,0.4300139342274741,0.0263438455952316,-0.1494967507707421,0.1690004946020032,16.150057929687225,6.934805489975721,0.0724925475872052,4.789252086555905,1.3654415396919182,1.6807127871535417,1.664353317594173,0.9975025463691152,84.74115404135418,0.074,0.1066666666666666,4.624461954047982,0.5466937555252166,45.889316653495605,2.0096332730585806,629.2857449972677,314.49171138439016,1710.1358872143574,435.1175737210356,2794.5131371762577,443.35336768593424,1082.613696089495,0.1777585346821022,0.0706693959269677,-4.434790677388815,6.656911496590274,51_52,51,1,hard_disagree,0.3799874628934052,0.4639538437968614,0.0471142847431545,-0.0839663809034562,0.3060484614155735,0.4452690166975881,0.0066387082609537,0.1199724196845263
132.69596430936295,37.57093803787449,186.0443449454612,0.0230894724241234,0.161876873837367,8.890554946433516,0.7543520309477756,6.748278500382555,9.79334139767496,102.60930309675484,147.93721413916086,0.1425680838428669,0.0687522599876499,0.2012675452010584,0.3168633738824434,0.0616561298874063,-0.115595828681385,0.0473122264379012,20.983012524264502,8.676358071920427,-0.6679331493227939,-3.0801500842750684,2.802167491712602,3.3271240622922584,1.2532517214996175,0.9182958340544896,65.50236980968643,0.0791666666666666,0.0709090909090909,3.920881721606884,0.4716390197813981,38.42308589085174,2.752931580951936,658.8721681478188,463.06831936521337,1756.8227698386445,565.4181430997265,2766.793414683279,599.7348294668392,1053.96062326773,0.1396139949646141,0.0528155859543551,-2.4090613139317587,8.856433600201655,51_56,51,0,hard_disagree,0.2398400349641709,0.1853845372943575,0.4601789933084222,0.0544554976698133,0.1117259393682389,0.3191489361702128,0.0130749250619043,0.2228905139556382
113.6935733359702,25.47033274472464,94.22213723346634,0.0180591758201489,0.1620966562935817,8.235521313723483,0.8770226537216829,6.722073020251143,6.7888658043137005,144.30328761868813,141.61217263128614,0.1543189853824484,0.0612699682024705,0.2770794016478262,0.4231586268822038,0.0783023260051415,-0.1460792252343776,0.1417185313908314,21.235874185435275,9.28286274225158,-1.891351033083152,-11.35714323245099,1.9648810481510697,2.913510303162877,2.560789722000435,0.5916727785823275,108.7492388259652,0.0366666666666666,,3.872857673546868,0.2867541446199412,36.37448738830615,1.7537012149579605,551.0859868133049,246.69856495628537,1591.3538387456435,360.7369382882465,2577.097684887957,452.9082000384668,1013.005849037326,0.136975398817872,0.0648519875987382,-2.015511684601527,5.260622862920272,51_58,51,1,hard_disagree,0.3478386529536478,0.4948495091324853,0.0870754836240213,-0.1470108561788375,0.4045421810640184,0.2774193548387096,0.0053103374739103,0.1201502269958823
112.97839648385754,22.12939841187768,162.26565790873093,0.0203610652874084,0.15112827640474,9.20310351634999,0.7926484448633365,6.106133612811697,9.371546548729764,155.93200285620725,159.48391517613504,0.1476910634584119,0.0633298342554567,0.2420043207246745,0.2727445690554146,0.0344026743752004,-0.03074024833074,0.1000117784319466,19.22367984406642,11.178921537301417,-0.1592696061746532,-13.27898712247282,1.9293471347832285,2.1674350318529365,1.4091077568026993,0.9852281360342516,79.11265249858506,0.1026086956521739,0.0799999999999999,3.4021915802442555,0.5738020883797301,52.19370666698595,1.823082476349112,578.4307938790118,383.74196156272086,1638.2689457312129,569.0729284075776,2695.420244010877,572.9302298419628,1058.4947250659325,0.1254854567889955,0.0417014128229912,-1.8635901288116887,6.778651869838419,51_59,51,0,hard_disagree,0.3801144188434932,0.4837144937970323,0.2592766476986088,-0.1036000749535391,0.1956635289038609,0.3126177024482109,0.0053881242545625,0.0976234572934588
138.1321434321713,75.18109876165246,496.3339815916407,0.0262108673780634,0.1641146804296953,7.259401068151068,0.7059620596205962,5.391560557250181,9.531635732062638,181.4269786531766,231.11900441447247,0.157549817604184,0.0721661205861241,0.1452487497337629,0.2517015246546535,0.0455753531329124,-0.1064527749208906,0.0906981528652203,22.42055744635731,8.356918863737782,-0.6141199815281837,-0.616179839670167,1.392860623755979,0.8232756255621193,0.5391560557250181,-0.0,91.65029997739089,0.0764285714285714,0.136,3.251741706468871,0.4613838844812681,45.99825278678173,3.162025544877248,637.7541751577911,353.9731382967903,1691.48459438748,426.27283664600776,2706.536916455312,505.43905171124254,1034.39137064876,0.1303670754567036,0.0520073951345377,-1.852351648529444,7.402043466665584,51_61,51,0,hard_disagree,0.4422314239119717,0.5810467650643701,0.3527378107513292,-0.1388153411523984,0.17229053058893,0.3631436314363143,0.0029943547922118,0.0483728305937622
261.486424444552,77.89722861005994,477.4550173959555,0.0195988561201346,0.1201403216243556,12.52773156304243,0.7207392197125256,6.439704675963905,11.580970561864149,57.070633517568815,163.4835354801834,0.0878123453079562,0.0589669236473024,0.1348813809098882,0.2506603575180949,0.0833191908437934,-0.1157789766082067,0.0088376489799797,24.36037085983951,6.931911402789172,0.3372755923776243,1.26226033527756,2.90314552953332,3.798136992890044,0.6972928630024611,1.0,87.72307151623639,0.0879411764705882,0.08,5.72578043539505,0.5299931227323633,44.59412909596418,2.924385912682857,628.5417428267228,342.1626073293881,1820.1165630051576,470.0574735102413,2898.197218989454,484.6015084791033,1134.8277380813656,0.2322219420837059,0.1162594500907648,2.9766011946856152,10.732042347944724,51_66,51,0,hard_disagree,0.5597294516175275,0.7526275291537855,5.125426827851733e-17,-0.1928980775362579,0.0302737433494808,0.3522167487684729,0.0120467951438962,0.091497746658151
197.8851924663272,57.894959444329565,498.95286687764,0.0187526250704056,0.1243057314888353,10.486132029181292,0.7326994189117803,6.538348410608854,10.832589868355823,55.11484944914926,88.55345667895499,0.1020208293150575,0.0563071911188012,0.4385039927126342,0.3295773412800314,0.2929754434226058,0.1089266514326027,0.034524623002503,22.37020438521347,7.540192118686017,-0.1680886026403583,-6.09079364879692,2.796233204909837,3.76828116816174,1.107300940506338,0.9709505944546686,63.89073625873064,0.0677551020408163,0.0772727272727272,4.724655761675965,0.5932824202978725,44.26630742696157,2.425803663855893,632.0089973476403,374.9916673084639,1787.657943467867,509.7579181835728,2839.939379799018,483.643022124317,1103.9651912256888,0.2009873728194256,0.0881848750805176,-0.5972828623936952,9.478033986169454,51_68,51,1,hard_disagree,0.2526335840948182,0.3296373619163897,0.32626012963819,-0.0770037778215715,0.0907993381340093,0.3537486800422386,0.0123667401683724,0.1104139106702873
222.44846729344115,70.54428142877062,381.6196796734348,0.0208677979234598,0.1083509254684341,10.008536771346062,0.7101449275362319,6.318216155669592,9.376741160110274,114.06064842310116,165.23037673681904,0.1082526210588426,0.0647696630255181,0.3498689827191691,0.3615263682760359,0.3039777361349156,-0.0116573855568667,0.0325664137997564,25.96258947034389,5.743832868790538,-1.7651513412247497,-1.6053065795526464,6.45241561226165,0.0,0.5743832868790538,-0.0,77.12323188295727,0.0616666666666666,0.0733333333333333,4.032552450835789,0.4026009190252799,44.20351678747122,3.8460403011687214,629.7658979982991,391.69996713537336,1791.9659992585885,569.9719746308682,2824.442014865054,556.1039286918722,1097.3380584333772,0.1969073482349312,0.0992792985610118,2.138523722400343,9.805776664619222,51_69,51,1,hard_disagree,0.5264531921963806,0.4339229627082379,0.3015113445777636,0.0925302294881427,0.3027268367014797,0.3526011560693641,0.0044076458009027,0.0964042508364758
193.070989637319,49.13511275942245,492.127115918143,0.0203821084250135,0.1332186212454436,10.551982105975878,0.752755905511811,7.225311027450198,9.908899160313451,27.15580775953381,41.71587021277877,0.1017680763222293,0.0561493713984707,0.1973840476808343,0.3379442517478728,0.0833658306018438,-0.1405602040670385,0.1036005261043981,22.52774408127204,8.874566805455135,-0.0581930178897817,-24.946809574545803,1.0457547927962687,1.3588048524697507,0.7068239048592585,0.954434002924965,82.78400682630516,0.0702439024390243,0.0666666666666666,3.6717955561669218,0.4610467621558973,42.473783124552575,2.315153028433364,586.1181400078091,350.9344244985566,1731.0983199411314,518.501896404892,2808.184204654616,493.7483126284226,1111.0330323234034,0.1814218587966534,0.0747603904269401,1.182714137284889,8.435235519050885,51_74,51,1,hard_disagree,0.6266863613143457,0.5953170346612467,0.3563404885664402,0.0313693266530989,0.2845612657652457,0.3149606299212598,0.010941304767286,0.2347515281717757
221.81437774367703,63.001719089692,301.95724291525187,0.0167574095225966,0.1110235780861902,12.4030194543945,0.7127118644067797,6.084180593931915,12.61927096689614,33.24302971887508,59.664331899186855,0.0855952700379066,0.0492822419935431,0.2933376638696341,0.335095448723568,0.4329820211466611,-0.0417577848539338,0.0241812370208801,19.18810073995901,7.689728250663949,-0.0211605057971894,-10.163389024999372,4.572691988795577,5.9915071041434125,1.2675376237358158,0.9402859586706313,66.32949331160167,0.1207142857142857,0.1418181818181818,4.27395377312797,0.6536434240656,46.30913171696402,2.7193394352469284,634.6447108293902,415.7109220031852,1778.8553345408022,527.3874831115326,2845.672228324708,432.0883983760983,1105.513758747659,0.2329958933378007,0.108317938140565,1.2676801669359103,8.113285112811251,51_75,51,0,hard_disagree,0.493836765836787,0.5738937684122664,0.3139144374705918,-0.0800570025754793,0.0978271397164024,0.3830508474576271,0.0054058421524836,0.0960124607736987
123.0283354053994,42.40747161384272,504.848335409012,0.0264265555386254,0.1692805392273713,7.728537162433345,0.679196370706416,5.754175365344468,15.068649206724167,188.9015027694589,303.05735997678977,0.1548360738488373,0.0686860057566437,0.2736302825895618,0.3913123036332059,0.0474835735248491,-0.1176820210436441,0.0327513610307268,20.934442580480567,7.82309235063686,-0.1216993175505595,-0.0009031309791893,2.323876270418669,2.73466842198088,0.9698048368558092,0.9402859586706313,76.5952135217558,0.1268421052631579,0.2128571428571428,4.287915111791206,0.7270116445743517,50.04949310610477,2.5985908916814067,664.6848249888395,412.8127515091586,1795.8519060477545,529.5399896716714,2772.213143778644,542.2617559799056,1053.7641593949022,0.1303624772510043,0.0482525981865853,-3.739054760714177,7.96587013574025,51_77,51,0,hard_disagree,0.455671520048151,0.3577524905451292,0.2250175801852048,0.0979190295030218,0.1376183916171302,0.4015544041450777,0.0046927711330947,0.1285054239987481
