id,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std
51_125,-145.37835693359375,50.27635955810547,130.54498291015625,54.76537322998047,-43.56599807739258,37.403263092041016,34.894222259521484,29.903610229492188,-13.021126747131348,21.068927764892578,13.616332054138184,26.47955322265625,-33.892948150634766,21.295005798339844,-6.420001983642578,21.624910354614258,-27.670188903808594,17.22007942199707,11.731575012207031,15.331819534301758,-11.54278564453125,13.496853828430176,0.07595329731702805,12.805502891540527,-3.9511923789978027,10.72357177734375,2072.2109820144865,1204.484327441624
51_128,-276.68701171875,90.6408462524414,141.6149444580078,53.93956756591797,11.010124206542969,35.78146743774414,46.41250991821289,43.83129119873047,11.878057479858398,32.93043518066406,8.870195388793945,29.17173194885254,-8.647810935974121,21.727008819580078,-2.644318103790283,14.425509452819824,-16.16391372680664,14.383889198303223,-7.170164585113525,15.521891593933105,-10.825263977050781,14.630288124084473,4.515105247497559,9.46887493133545,-8.44830322265625,11.981776237487793,1215.7165531650435,932.323176100529
51_129,-270.8088073730469,87.2537841796875,108.38745880126953,50.16417694091797,-16.12283706665039,45.4063835144043,44.50541687011719,28.454513549804688,2.436357259750366,28.33514404296875,-7.619767665863037,32.548789978027344,-14.973929405212402,28.433427810668945,-19.789812088012695,18.65062713623047,-29.818334579467773,19.710126876831055,6.360069274902344,17.9395751953125,-17.41071128845215,14.953902244567871,-7.224664688110352,11.625069618225098,-0.37012559175491333,10.885629653930664,1948.4452505819008,1225.0713112027313
51_136,-166.33895874023438,59.93294906616211,128.93267822265625,54.957435607910156,-29.944311141967773,39.22529220581055,31.63422966003418,32.436771392822266,-20.388912200927734,34.42774200439453,13.494930267333984,34.2767219543457,-21.648447036743164,19.686847686767578,-2.730003595352173,18.028684616088867,-30.757965087890625,18.97369956970215,13.94426155090332,19.130346298217773,-17.73792266845703,12.683464050292969,-4.776906967163086,15.095809936523438,-6.712974548339844,14.806100845336914,2037.4013153111982,1235.6707458472065
51_143,-273.41729736328125,123.71908569335938,105.53514099121094,54.972251892089844,-42.245975494384766,50.953857421875,48.69131851196289,31.545984268188477,-3.222715139389038,26.730928421020508,-20.078989028930664,29.586904525756836,-17.596824645996094,21.17571258544922,-23.429611206054688,21.42661476135254,-22.10417938232422,19.46184539794922,8.189276695251465,14.817873001098633,-23.196744918823242,15.574244499206543,-3.6653356552124023,12.52049446105957,-2.373900890350342,11.263837814331055,1956.6733960307736,955.9378240178228
51_148,-294.909912109375,130.72402954101562,107.89387512207031,59.822269439697266,-38.45417785644531,51.408973693847656,47.20594787597656,33.06015396118164,-4.07358980178833,28.822877883911133,-9.209378242492676,33.92826843261719,-16.530378341674805,24.84706687927246,-14.584364891052246,19.80628204345703,-26.726764678955078,18.651824951171875,9.102925300598145,18.5571231842041,-15.744893074035645,14.822083473205566,-5.175326347351074,11.592449188232422,-0.6944538950920105,13.627825736999512,2060.954698804661,1201.8036612900103
51_15,-229.6918487548828,85.43914794921875,108.09127044677734,59.7025032043457,-24.99016761779785,39.69157409667969,43.15857696533203,39.30144119262695,-5.465322971343994,23.664756774902344,-21.71786880493164,26.452102661132812,-22.99384117126465,23.538578033447266,-13.182971000671387,20.80301284790039,-22.351354598999023,18.149948120117188,2.872296094894409,13.594221115112305,-15.54683780670166,11.476101875305176,-13.963850975036621,11.283106803894043,-2.5858402252197266,8.076010704040527,1795.2051343265875,1088.443037466994
51_156,-170.61874389648438,69.32606506347656,130.63717651367188,49.1082649230957,-61.99686050415039,43.943023681640625,37.732757568359375,27.46123504638672,-8.3391695022583,25.284133911132812,-21.28702163696289,27.67890167236328,-19.804555892944336,27.308225631713867,-5.124007225036621,18.23155403137207,-27.42140769958496,16.770273208618164,18.197261810302734,15.348339080810547,-19.87241554260254,12.83828067779541,-2.39569091796875,11.167201042175293,0.40209823846817017,12.244608879089355,1895.0087257010111,1031.8028931031058
51_157,-156.6738739013672,84.53572082519531,130.6562957763672,44.86493682861328,-41.116661071777344,45.478248596191406,33.218841552734375,29.18870735168457,-23.060951232910156,32.88127517700195,-3.754420280456543,25.877971649169922,-28.126684188842773,28.529664993286133,-10.112805366516113,18.787429809570312,-24.657033920288086,15.605111122131348,9.580528259277344,16.011262893676758,-15.55572509765625,14.23377513885498,-1.90966796875,13.366737365722656,-7.026093482971191,12.094473838806152,1761.5525001555359,942.6288610603767
51_159,-266.9879150390625,108.27277374267578,117.6465835571289,52.407676696777344,-39.157047271728516,45.435420989990234,38.5723991394043,36.07963562011719,-5.938411235809326,32.14162063598633,-4.476368427276611,30.804285049438477,-19.713136672973633,26.542705535888672,-11.012231826782227,25.653257369995117,-17.053319931030273,17.544607162475586,9.153181076049805,17.509286880493164,-21.0958194732666,17.60713005065918,-0.6968082785606384,13.826224327087402,-6.8559465408325195,12.617801666259766,2021.4861588622489,1005.4243016153449
51_164,-288.3611145019531,105.629638671875,95.1943359375,52.8868522644043,-33.04534149169922,47.82966613769531,51.28114318847656,30.712434768676758,-2.235463857650757,29.460205078125,-3.341226100921631,31.587379455566406,-15.219776153564453,27.425352096557617,-16.316715240478516,20.053287506103516,-33.250675201416016,19.624032974243164,4.304865837097168,18.43088722229004,-22.018075942993164,15.653951644897461,-6.649005889892578,14.149924278259277,-0.345009446144104,12.59613037109375,2200.8637509116143,1287.4586509215449
51_170,-216.74884033203125,99.68550872802734,135.0647735595703,55.346893310546875,-30.51708984375,39.78114318847656,49.41500473022461,35.19392776489258,-2.3308513164520264,32.13034439086914,3.2040627002716064,31.263269424438477,-12.032259941101074,21.0288143157959,-2.565669059753418,18.54815673828125,-24.033313751220703,16.376937866210938,9.616787910461426,15.290266990661621,-23.834428787231445,12.62745189666748,3.9397876262664795,14.510354042053223,-5.595590591430664,10.940677642822266,1764.6074823872807,1060.4201115900266
51_172,-272.58697509765625,100.71896362304688,110.84941864013672,47.985660552978516,-36.919708251953125,47.99517059326172,30.112714767456055,38.83957290649414,0.5404976606369019,27.85452651977539,-24.525388717651367,30.022661209106445,-17.329431533813477,19.795272827148438,-8.105085372924805,16.656604766845703,-13.56373119354248,14.175013542175293,2.426711082458496,15.7857666015625,-16.467060089111328,11.899246215820312,-5.369041919708252,10.637862205505371,-3.608513832092285,9.654510498046875,1670.7978547448542,862.0129451928183
51_173,-128.9515838623047,55.022308349609375,132.68536376953125,41.68292999267578,-35.37559127807617,37.215110778808594,21.928863525390625,19.96002769470215,-26.827472686767578,29.287311553955078,2.3086886405944824,24.583627700805664,-38.19198989868164,19.965423583984375,-6.310078144073486,18.75803565979004,-35.31221008300781,16.067487716674805,7.338786602020264,12.876418113708496,-20.762895584106445,8.74368953704834,-2.92926025390625,15.014836311340332,-0.8247808218002319,9.833929061889648,1891.5892371493044,1000.0290309053986
51_177,-257.07464599609375,104.20880126953125,111.58708190917969,62.19102478027344,-29.931447982788086,56.79813766479492,33.49771499633789,31.269758224487305,-11.128314018249512,26.851516723632812,-16.67872428894043,36.956790924072266,-14.244536399841309,26.471933364868164,-10.293156623840332,17.713714599609375,-20.94010353088379,16.891761779785156,8.730128288269043,13.497203826904297,-13.029966354370117,14.269367218017578,-9.324627876281738,11.896563529968262,-2.817125082015991,9.779695510864258,2000.4334424316278,1236.9266338414836
51_184,-261.9388427734375,110.0680923461914,105.2486801147461,52.92597198486328,-31.11595916748047,41.50357437133789,32.6988639831543,25.007144927978516,1.6560795307159424,22.56789779663086,-11.38692855834961,28.794994354248047,-27.145828247070312,22.829736709594727,-4.582452774047852,19.82238006591797,-17.272796630859375,17.530216217041016,7.61740255355835,12.517292976379395,-7.909866809844971,14.079289436340332,-5.696909427642822,10.592796325683594,1.5943142175674438,11.17068099975586,1938.3477161297842,1129.4994152636646
51_185,-228.09303283691406,93.62743377685547,123.50517272949219,57.65060043334961,-19.146129608154297,42.69156265258789,25.848670959472656,32.623905181884766,-7.442723274230957,33.009761810302734,3.5020363330841064,27.396377563476562,-15.299516677856445,22.948287963867188,-2.9242308139801025,15.567854881286621,-21.34288787841797,16.72626304626465,0.7911808490753174,14.517956733703613,-7.753573894500732,12.600324630737305,-4.121933460235596,11.91342830657959,-2.491746187210083,12.685829162597656,1703.2396382143718,1088.797933611368
51_19,-242.51950073242188,94.70991516113281,109.3435287475586,65.73753356933594,-40.35545349121094,46.364707946777344,40.52616500854492,37.542301177978516,-12.653318405151367,27.904577255249023,-17.207260131835938,37.68549346923828,-23.40899085998535,27.467426300048828,-5.340218544006348,21.219680786132812,-19.102102279663086,16.760726928710938,6.950398921966553,15.096761703491211,-15.131664276123047,14.937410354614258,-5.711540699005127,11.576010704040527,-4.60920524597168,11.07652473449707,2078.3925526415783,1380.0908821484265
51_2,-171.1558074951172,67.30071258544922,130.58717346191406,46.91451644897461,-62.2569465637207,42.46736145019531,36.107173919677734,26.733915328979492,-10.408243179321289,26.17144775390625,-21.21550178527832,26.874555587768555,-19.997739791870117,26.198684692382812,-6.151391983032227,18.113916397094727,-28.412921905517578,15.96190357208252,15.971014022827148,16.01424217224121,-18.90153694152832,13.027503967285156,-3.3075411319732666,11.274070739746094,-0.34721723198890686,11.8218994140625,1859.6769148154874,982.2507428972281
51_200,-253.36285400390625,79.04443359375,147.37289428710938,59.6730842590332,-17.761449813842773,41.60409927368164,45.36147689819336,36.53609848022461,-3.8715577125549316,34.7740478515625,7.503572463989258,31.918188095092773,-4.839529514312744,21.576457977294922,-6.178565502166748,21.543895721435547,-22.796545028686523,15.858104705810547,4.693790435791016,15.124910354614258,-12.91456127166748,12.846184730529785,4.8781352043151855,14.302289962768555,-5.151346206665039,11.887694358825684,1548.19300501895,1050.4676213048801
51_214,-268.2884216308594,102.31200408935547,105.8533706665039,59.465572357177734,-34.89813232421875,52.534446716308594,32.58135223388672,36.35169219970703,-2.781564712524414,25.663639068603516,-19.973892211914062,33.61725997924805,-19.68959617614746,23.83255958557129,-9.883935928344727,18.111268997192383,-15.700010299682617,15.561527252197266,7.99138879776001,15.32801628112793,-21.10568618774414,13.629687309265137,-3.0939128398895264,12.091421127319336,-4.93659782409668,10.014341354370117,1874.185329489659,1261.7382349207853
51_215,-275.1216125488281,82.048828125,130.3672637939453,57.25974655151367,-31.038188934326172,50.50665283203125,28.43671417236328,43.397342681884766,-4.705262184143066,29.38614273071289,-18.241159439086914,32.38042449951172,-17.051420211791992,25.415626525878906,-12.646317481994629,17.03314781188965,-17.98239517211914,15.09778118133545,5.017246246337891,13.025636672973633,-18.475847244262695,13.16344165802002,-2.2066073417663574,10.497758865356445,-5.633643627166748,9.581607818603516,1615.141241732045,1165.7913492658147
51_216,-210.00582885742188,87.99931335449219,122.61972045898438,52.26687240600586,-34.43772888183594,44.24321365356445,42.90297317504883,38.596923828125,1.2171696424484253,27.352529525756836,-22.48780632019043,32.786285400390625,-16.412307739257812,29.104379653930664,-6.222384452819824,20.452861785888672,-18.466936111450195,13.142647743225098,10.277351379394531,16.293331146240234,-21.061687469482422,11.506808280944824,-0.2909558415412903,12.073882102966309,-1.078508973121643,10.285416603088379,1832.6425335633014,1181.5438913846342
51_218,-174.64816284179688,80.71758270263672,138.79872131347656,42.43601608276367,-45.39308166503906,41.691402435302734,35.82070541381836,36.74838638305664,-7.114046096801758,28.712799072265625,-19.432680130004883,30.933937072753906,-12.759329795837402,21.560461044311523,-4.691336154937744,18.36144256591797,-21.70280647277832,15.754297256469727,15.231947898864746,15.799477577209473,-12.88209342956543,12.875467300415039,1.9677702188491821,12.665244102478027,-0.0937063917517662,11.300698280334473,1711.4738303082117,790.735867618434
51_221,-234.6194610595703,85.7504653930664,99.6476058959961,70.31783294677734,-8.999360084533691,39.379093170166016,31.639604568481445,39.301815032958984,-11.052023887634277,33.00551223754883,17.447296142578125,30.504535675048828,-23.846940994262695,24.176166534423828,-5.474062442779541,18.769384384155273,-27.532133102416992,16.829225540161133,-4.510814666748047,19.498138427734375,-15.445173263549805,12.643056869506836,-2.6503992080688477,13.647557258605957,-9.670292854309082,10.487764358520508,1997.686657720835,1502.1041571763087
51_227,-295.3266296386719,89.99140930175781,101.23664093017578,62.30037307739258,-11.332233428955078,50.46731948852539,37.55084991455078,42.801307678222656,-10.161959648132324,37.44742965698242,-0.3212515711784363,29.816638946533203,-14.329129219055176,29.09785270690918,-20.950183868408203,21.68384552001953,-19.833372116088867,20.76240348815918,2.3947651386260986,19.15658187866211,-16.749267578125,17.903865814208984,-6.220583438873291,13.100847244262695,-1.192779779434204,13.539314270019531,2033.9833156153043,1359.5329979362793
51_24,-231.5541229248047,83.04369354248047,130.774169921875,56.38473129272461,-18.685585021972656,39.977516174316406,32.561180114746094,27.060592651367188,-6.910728454589844,35.32100296020508,9.155712127685547,29.86720848083496,-7.5922698974609375,21.418758392333984,-7.290899276733398,16.706043243408203,-23.061460494995117,16.43426513671875,2.7237417697906494,12.305066108703613,-8.937223434448242,14.830243110656738,5.1819891929626465,15.232673645019531,-5.5724921226501465,13.060295104980469,1656.024356296213,1090.0018290838232
51_241,-259.3706359863281,107.0130615234375,150.29177856445312,47.510772705078125,-1.8647569417953491,35.711429595947266,19.16340446472168,32.06083297729492,0.36265990138053894,32.654502868652344,8.948765754699707,26.170734405517578,-3.3302102088928223,20.484119415283203,-0.3267057538032532,19.13067054748535,-22.440757751464844,16.891202926635742,6.066960334777832,17.04023551940918,-10.755426406860352,14.600723266601562,4.311512470245361,13.744403839111328,4.0180230140686035,12.844511032104492,1201.723278268596,850.4748935291142
51_242,-223.2362060546875,74.1618423461914,142.48883056640625,54.7725830078125,-19.322105407714844,37.18608856201172,33.28565979003906,35.510684967041016,-6.165647029876709,35.591190338134766,3.920073986053467,26.603544235229492,-10.25594425201416,20.731712341308594,-4.22127628326416,20.148876190185547,-23.444101333618164,15.541566848754883,3.3574724197387695,14.298375129699707,-14.698004722595215,13.29970645904541,3.5460779666900635,14.877928733825684,-1.3941543102264404,10.256505966186523,1506.9713451575979,983.0152215155958
51_243,-267.69561767578125,91.43880462646484,133.073974609375,68.47525787353516,-1.451300859451294,44.16423034667969,43.664188385009766,41.1676139831543,-2.4990415573120117,35.96934127807617,0.709334671497345,31.96054458618164,-5.079900741577148,22.605546951293945,4.117701053619385,18.08342933654785,-28.574386596679688,18.62442398071289,6.728415012359619,17.95795440673828,-19.254638671875,14.147011756896973,4.804605007171631,13.644853591918945,3.3175148963928223,13.289952278137207,1641.7976208142402,1316.9992592469282
51_246,-206.65838623046875,73.67124938964844,98.527587890625,39.01426315307617,-52.65414047241211,42.65471267700195,13.644608497619629,29.14461326599121,-21.771316528320312,23.987613677978516,-17.887414932250977,23.461288452148438,-35.37664794921875,22.111379623413086,-0.7994111776351929,15.687532424926758,-31.93746566772461,14.941704750061035,5.020402431488037,15.15183162689209,-18.47833251953125,14.278401374816895,-5.491564750671387,14.25940227508545,-12.429544448852539,11.580530166625977,1974.364975276244,993.3865077993843
51_248,-273.4439392089844,112.11339569091797,133.9613800048828,55.37896728515625,-9.633116722106934,45.85602951049805,34.11284255981445,38.43654251098633,-9.865682601928711,36.36748504638672,5.415791988372803,30.43551254272461,-13.419995307922363,24.497045516967773,-10.768216133117676,21.295028686523438,-16.602699279785156,15.56418228149414,8.36546802520752,16.046669006347656,-12.378194808959961,14.765881538391113,2.50435471534729,12.819307327270508,-3.699348211288452,11.632574081420898,1568.9439454367675,1025.1708281529152
51_249,-297.0462646484375,119.75812530517578,128.18495178222656,55.846561431884766,-32.67991638183594,55.98726272583008,55.740989685058594,41.03986358642578,10.654069900512695,28.750232696533203,-6.5984416007995605,30.11363983154297,-9.074745178222656,17.997526168823242,-22.67141342163086,22.408292770385742,-12.68308162689209,21.978723526000977,6.079352378845215,19.65219497680664,-21.348613739013672,16.66695213317871,-0.22799691557884216,13.245929718017578,-0.5298010110855103,10.976085662841797,1735.4633206420774,850.6719654020717
51_25,-249.60765075683594,73.64875793457031,134.78079223632812,56.23231887817383,-19.350683212280273,42.00379943847656,32.057228088378906,33.979591369628906,-4.051023483276367,36.07048416137695,7.6161112785339355,28.928163528442383,-14.200851440429688,21.971464157104492,-4.143390655517578,17.567171096801758,-27.56929588317871,17.301530838012695,4.636109352111816,17.190570831298828,-13.934869766235352,14.076640129089355,-2.158017873764038,15.712092399597168,-3.391214609146118,12.408617973327637,1652.9614069425277,1174.6261752366127
51_251,-277.4695739746094,94.84486389160156,97.97270965576172,51.70108413696289,-29.917770385742188,52.75883483886719,44.24770736694336,36.99217987060547,-7.176980495452881,30.187177658081055,-9.16985034942627,33.69634246826172,-14.764079093933105,29.261850357055664,-22.308185577392578,24.0423641204834,-22.818782806396484,22.297346115112305,0.8378459811210632,18.658109664916992,-25.968238830566406,16.764890670776367,1.3107753992080688,14.60440731048584,-0.5849397778511047,13.324323654174805,2202.1890176504044,1243.4757538093847
51_252,-331.43121337890625,104.29109954833984,85.45915985107422,52.44033432006836,-27.77708625793457,48.64732360839844,40.82851791381836,30.205509185791016,6.96890115737915,26.79663848876953,-10.213716506958008,30.80502700805664,-19.092571258544922,21.69845199584961,-19.27858543395996,20.542692184448242,-18.628704071044922,18.368070602416992,3.6728274822235107,19.56353759765625,-21.431987762451172,15.636321067810059,-5.542832374572754,13.200193405151367,-0.611198365688324,12.982934951782227,2057.441555277289,1158.2645787217805
51_260,-227.2316436767578,72.80000305175781,106.25678253173828,49.54987716674805,-47.71479797363281,50.662635803222656,33.24933624267578,34.13296127319336,-2.8004350662231445,24.255558013916016,-24.117639541625977,32.11221694946289,-21.269638061523438,24.01347541809082,-18.292280197143555,18.753015518188477,-19.538679122924805,15.893415451049805,7.97670316696167,15.736863136291504,-26.49107551574707,13.255784034729004,-0.2643246352672577,13.973565101623535,-5.262272834777832,11.308525085449219,1989.4085156767524,1185.0405377999887
51_261,-276.2304992675781,99.66625213623047,96.1276626586914,55.600929260253906,-39.24433135986328,57.86307907104492,53.19905090332031,34.417903900146484,-0.35841307044029236,31.16887855529785,-12.444506645202637,35.4633903503418,-14.791170120239258,23.282711029052734,-28.71210479736328,22.036632537841797,-24.615537643432617,19.37471580505371,9.617918968200684,18.778400421142578,-20.13814353942871,17.36167335510254,-4.991141319274902,12.503591537475586,0.1976173371076584,12.737471580505371,2205.3898268125176,1256.8546788441208
51_271,-304.9792785644531,126.51939392089844,108.48612976074219,49.97643280029297,-36.93385314941406,50.069637298583984,43.58242416381836,35.882537841796875,2.428779363632202,31.254789352416992,-13.359672546386719,29.76624870300293,-14.970283508300781,26.97885513305664,-21.96624183654785,22.263381958007812,-19.088645935058594,16.845796585083008,4.201591491699219,17.887306213378906,-17.644411087036133,15.44686508178711,-3.2618653774261475,11.689242362976074,-4.052700042724609,11.799551010131836,1879.449132765776,927.3662096415258
51_28,-248.3726348876953,96.33635711669922,147.39500427246094,48.68635177612305,0.42561063170433044,42.97327423095703,26.892669677734375,28.522090911865234,-8.950420379638672,29.832616806030273,8.764348030090332,36.09148025512695,-17.474151611328125,24.42724609375,-2.8855018615722656,19.785614013671875,-35.65821075439453,19.99310874938965,7.918512344360352,18.373184204101562,-14.330609321594238,16.194726943969727,-3.2882790565490723,13.833793640136719,1.6078894138336182,9.412924766540527,1540.9929822277252,1071.3189736587965
51_285,-272.9615478515625,86.15560150146484,100.1468276977539,57.64356231689453,-37.1108283996582,51.53226089477539,52.164180755615234,34.32615661621094,-1.5229746103286743,35.67627716064453,-5.009156227111816,33.436866760253906,-15.280177116394043,29.149629592895508,-25.793384552001953,21.079898834228516,-31.790830612182617,23.131061553955078,3.4535083770751953,18.721403121948242,-19.051197052001953,16.73848533630371,-2.2167484760284424,15.863912582397461,-3.6402947902679443,14.037205696105957,2177.2594940884737,1315.908109786002
51_288,-276.0157775878906,98.8486328125,111.15875244140625,56.12439727783203,-29.534543991088867,55.47661590576172,25.819746017456055,34.148380279541016,-9.449575424194336,31.20792007446289,-8.480149269104004,31.750886917114258,-18.723722457885742,23.988418579101562,-17.373517990112305,20.179344177246094,-22.284515380859375,19.401426315307617,5.202698230743408,15.095548629760742,-19.129627227783203,14.168601036071777,-7.262760639190674,13.326486587524414,-3.9433562755584717,11.814970016479492,1907.9779323124276,1233.4090184706677
51_29,-257.5606689453125,98.68383026123047,117.6903305053711,50.63255310058594,-28.664737701416016,51.550907135009766,29.048749923706055,34.3196907043457,-7.050633430480957,26.148967742919922,-30.20145034790039,30.154020309448242,-14.346595764160156,22.597240447998047,-11.601031303405762,17.588218688964844,-19.447193145751953,16.96774673461914,2.4813785552978516,13.265653610229492,-16.490102767944336,14.124519348144531,-6.509930610656738,9.030877113342285,-4.654725074768066,9.118013381958008,1627.4358421104262,978.5118928141023
51_296,-307.59326171875,91.67888641357422,96.16291809082031,61.81496810913086,-26.29081916809082,53.81448745727539,39.3852424621582,36.10740661621094,-4.719578266143799,29.24811553955078,-15.62536907196045,32.93825149536133,-23.451034545898438,25.318849563598633,-18.39115333557129,19.462276458740234,-18.363361358642578,16.135501861572266,2.071519374847412,14.613038063049316,-21.461200714111328,12.54973316192627,-4.4544901847839355,11.90323543548584,-6.7589616775512695,11.008910179138184,2054.8292151514984,1404.1645825170292
51_299,-321.28399658203125,89.5383529663086,72.78174591064453,50.63816452026367,-15.160810470581055,43.4140510559082,27.34735107421875,28.18326187133789,5.478626251220703,24.936418533325195,-8.867097854614258,26.820497512817383,-15.756925582885742,21.531131744384766,-20.07774543762207,21.505525588989258,-22.085058212280273,19.568525314331055,0.3303818106651306,17.40644073486328,-15.479996681213379,13.450493812561035,-9.531535148620605,13.067032814025879,-3.1665196418762207,10.434189796447754,2128.3371761742355,1434.0458261412346
51_30,-243.0431671142578,83.92676544189453,134.98333740234375,42.086875915527344,-48.79079818725586,43.59296417236328,28.383724212646484,29.612262725830078,0.9545422196388245,24.4294490814209,-18.538463592529297,26.83222198486328,-24.294288635253906,20.029491424560547,-16.831052780151367,17.551925659179688,-26.685749053955078,15.667790412902832,13.034011840820312,14.71798324584961,-22.063339233398438,14.835684776306152,-4.796432971954346,9.20994758605957,0.20032396912574768,10.39372444152832,1614.109839045957,910.0417097098154
